area_type_id	district_id	faz_id	zone_id	x	y	lat	long
2	13	6226	190	1280917.71642000000	250576.71373600000	47.67760076830	-122.29273496500
2	13	6226	191	1282171.66763000000	251876.69217700000	47.68122907360	-122.28774543400
2	13	6226	192	1282171.86699000000	250551.96614800000	47.67759801800	-122.28764300200
2	13	6226	193	1283492.96679000000	251849.98110000000	47.68122418700	-122.28238041900
2	13	6226	194	1283494.13038000000	250527.26060300000	47.67759867310	-122.28227460200
2	13	6226	195	1284813.14030000000	251823.64198000000	47.68122000950	-122.27702000200
2	13	6226	196	1284850.56888000000	250443.44100700000	47.67743880560	-122.27676301000
2	13	6226	197	1286131.70737000000	251795.47699400000	47.68121049150	-122.27166596800
2	13	6226	198	1286126.08384000000	250468.03818000000	47.67757168880	-122.27158808600
2	13	6226	199	1287468.56789000000	251952.12865400000	47.68170825740	-122.26625164600
2	13	6226	200	1287441.49437000000	250437.21691800000	47.67755447430	-122.26624703900
2	13	6216	201	1288611.28690000000	248982.33084400000	47.67362620170	-122.26138973200
2	13	6216	202	1290028.27101000000	244297.42460600000	47.66085700040	-122.25528749200
2	13	6216	203	1286889.61839000000	249210.03977500000	47.67416257260	-122.26839396300
2	13	6216	204	1285133.26293000000	249145.20059800000	47.67389483700	-122.27551691600
2	13	6216	205	1285223.93032000000	247878.63403300000	47.67042782490	-122.27505261800
2	13	6216	206	1283487.52062000000	249202.11569100000	47.67396611200	-122.28220015900
2	13	6216	207	1283442.23368000000	247790.59966100000	47.67009481630	-122.28227607000
2	13	6216	208	1282164.78938000000	249226.43700300000	47.67396438340	-122.28757005400
2	13	6216	209	1282149.74039000000	247899.78369500000	47.67032725390	-122.28752937800
2	13	6216	210	1280743.81507000000	249253.49394500000	47.67396478750	-122.29333885700
2	13	6216	211	1280749.37192000000	247927.19037000000	47.67032969080	-122.29321418600
2	13	6215	212	1279463.58706000000	249276.49438700000	47.67396113800	-122.29853615800
2	13	6215	213	1279466.48536000000	247953.24543600000	47.67033427960	-122.29842214900
2	13	6215	214	1278248.61179000000	249341.25673000000	47.67407512280	-122.30347189100
2	13	6215	215	1278218.27095000000	248055.91223000000	47.67055043070	-122.30349537100
2	13	6215	216	1276911.65663000000	249561.37702800000	47.67460831330	-122.30891476200
2	13	6215	217	1276782.33872000000	248262.55675600000	47.67104150680	-122.30933847000
2	13	6215	218	1275525.78277000000	249208.35297800000	47.67356772500	-122.31451149700
2	13	6215	219	1275423.16924000000	247900.80899600000	47.66997834450	-122.31482576200
2	13	6224	220	1274467.73508000000	249456.12146400000	47.67419093980	-122.31882470500
2	13	6215	221	1274252.08399000000	248188.39342900000	47.67070472720	-122.31960050300
2	13	6224	222	1273402.60281000000	249450.21747100000	47.67411831130	-122.32314682500
2	13	6215	223	1273260.88616000000	248141.84359700000	47.67052457510	-122.32361911200
2	13	6224	224	1272164.33092000000	249469.74663800000	47.67410600990	-122.32817360300
2	13	6215	225	1272454.79088000000	248131.72494800000	47.67045400130	-122.32688944100
2	13	6224	226	1271751.68702000000	248159.47878300000	47.67049263850	-122.32974482800
2	13	6224	227	1271021.59437000000	249423.89117500000	47.67391938280	-122.33280748200
2	13	6224	228	1270731.68344000000	248105.13098000000	47.67028921170	-122.33387965500
2	13	6224	229	1269821.23080000000	248322.52529100000	47.67083637290	-122.33759143800
2	13	6224	230	1268182.11461000000	247638.56748300000	47.66887372840	-122.34418856900
2	13	6224	231	1266604.84581000000	249505.44663800000	47.67390559620	-122.35073817300
2	13	6224	232	1266549.07668000000	247491.21876800000	47.66838172290	-122.35080329500
2	13	6316	233	1264917.86552000000	249639.23088200000	47.67418089690	-122.35759505800
2	13	6316	234	1264902.53162000000	248298.32354600000	47.67050470960	-122.35754949500
2	13	6316	235	1263478.79141000000	249660.47430700000	47.67416084270	-122.36343686800
2	13	6316	236	1263438.53035000000	248330.01097600000	47.67051192470	-122.36349288600
2	13	6316	237	1262172.72158000000	249693.40438200000	47.67417979080	-122.36873985800
2	13	6316	238	1262213.51327000000	248351.40617500000	47.67050368800	-122.36846566300
2	13	6316	239	1260925.39193000000	249717.44809200000	47.67417736120	-122.37380375100
2	13	6316	240	1260976.82821000000	248377.44820700000	47.67050732810	-122.37348616400
2	13	6316	241	1259602.55789000000	249741.96046100000	47.67417182720	-122.37917409300
2	13	6316	242	1259576.86020000000	248408.50627100000	47.67051550530	-122.37916966300
2	13	6316	243	1258204.64141000000	249767.95838400000	47.67416597020	-122.38484925500
2	13	6316	244	1258176.00036000000	248439.55111300000	47.67052332040	-122.38485678400
2	13	6316	245	1256865.04938000000	249784.59669400000	47.67413741130	-122.39028695400
2	13	6316	246	1256852.98920000000	248460.95856000000	47.67050875120	-122.39022721100
2	13	6316	247	1255537.97538000000	249784.36509400000	47.67406304740	-122.39567245800
2	13	6316	248	1255485.89406000000	248362.26965000000	47.67016230830	-122.39576661600
2	13	6316	249	1254067.90682000000	249756.69043000000	47.67390521800	-122.40163596700
2	13	6316	250	1254242.53109000000	248364.39666900000	47.67009883150	-122.40081224500
2	13	6316	251	1252649.77875000000	249464.89118500000	47.67302610570	-122.40736688700
2	13	6316	252	1255173.11712000000	246982.32297700000	47.66636249680	-122.39692214900
2	13	6316	253	1256965.80692000000	246927.83876200000	47.66631286480	-122.38964360100
2	13	6316	254	1258361.75332000000	247241.42815100000	47.66724961660	-122.38400506600
2	13	6316	255	1258647.71701000000	245740.22665900000	47.66315071560	-122.38272224100
2	13	6316	256	1259641.46636000000	246944.05897700000	47.66650512930	-122.37878816600
2	13	6316	257	1259474.22666000000	245932.75199300000	47.66372398110	-122.37938434100
2	13	6316	258	1260943.77014000000	246790.84170800000	47.66615674640	-122.37349144100
2	13	6316	259	1261113.07133000000	244724.60957900000	47.66050264070	-122.37263687000
2	13	6316	260	1262184.83856000000	247018.28635500000	47.66684811840	-122.36847409500
2	13	6316	261	1262292.31467000000	245822.47475600000	47.66357634810	-122.36794124700
2	13	6316	262	1263376.93762000000	246961.84265500000	47.66675849440	-122.36363241700
2	13	6316	263	1263384.97916000000	245677.80415000000	47.66323945500	-122.36349617100
2	13	6316	264	1264837.80838000000	247006.10853600000	47.66695929950	-122.35770827400
2	13	6316	265	1264397.02558000000	245671.74858700000	47.66327795920	-122.35938944400
2	13	6316	266	1265212.59562000000	245853.46382800000	47.66382030020	-122.35609494700
2	13	6213	267	1266220.36688000000	245749.24041000000	47.66358922390	-122.35199762000
2	13	6213	268	1267046.38099000000	245729.46775900000	47.66357966640	-122.34864455400
2	13	6213	269	1267978.31679000000	245836.26860100000	47.66392263240	-122.34487178700
2	13	6213	270	1268476.32043000000	245450.36618000000	47.66289169360	-122.34282044600
2	13	6224	271	1269960.64587000000	246871.08070800000	47.66686547150	-122.33691063800
2	13	6213	272	1269279.08320000000	245488.71847400000	47.66303994240	-122.33956639300
2	13	6213	273	1270231.36889000000	245531.63770200000	47.66320861190	-122.33570601000
2	13	6224	274	1271350.20993000000	246832.33070200000	47.66683355290	-122.33126916300
2	13	6213	275	1271391.44211000000	245503.44836700000	47.66319332650	-122.33099689400
2	13	6215	276	1272371.19275000000	246824.71237100000	47.66686707330	-122.32712572000
2	13	6215	277	1273240.41811000000	246816.24011400000	47.66689005240	-122.32359798800
2	13	6215	278	1272858.65147000000	245467.93141200000	47.66317409040	-122.32504102600
2	13	6215	279	1274235.47334000000	246752.95667900000	47.66676934280	-122.31955539100
2	13	6215	280	1274191.65543000000	245423.85955500000	47.66312400220	-122.31962901800
2	13	6215	281	1275442.94078000000	246714.65357800000	47.66672817020	-122.31465285600
2	13	6215	282	1275404.33122000000	245389.04460100000	47.66309266880	-122.31470596700
2	13	6215	283	1276786.20674000000	246678.80743100000	47.66670066680	-122.30919948900
2	13	6215	284	1276748.76073000000	245352.18597200000	47.66306245320	-122.30924818200
2	13	6215	285	1278074.13596000000	246788.99640200000	47.66707028430	-122.30398199200
2	13	6215	286	1277859.67325000000	245294.92015600000	47.66296381120	-122.30473630400
2	13	6215	287	1278551.31011000000	245597.94750900000	47.66383063720	-122.30195350600
2	13	6215	288	1279559.16090000000	246846.84931500000	47.66730648390	-122.29796062100
2	13	6215	289	1279564.22541000000	245447.28004000000	47.66347056760	-122.29783200400
2	13	6216	290	1280798.91234000000	246599.17939700000	47.66669220200	-122.29291092800
2	13	6216	291	1280836.36946000000	245431.33366900000	47.66349308820	-122.29266907200
2	13	6216	292	1282070.38087000000	246612.78643200000	47.66679549070	-122.28775269400
2	13	6216	293	1281796.76950000000	245248.22398400000	47.66304104900	-122.28875818900
2	13	6216	294	1283010.39988000000	246107.92407000000	47.66546033680	-122.28389962600
2	13	6216	295	1284568.98053000000	246430.40125100000	47.66642455670	-122.27760012100
2	13	6216	296	1284003.81321000000	245175.64012700000	47.66295613790	-122.27979769200
2	13	6216	297	1286369.85713000000	244473.71929100000	47.66115379980	-122.27014438400
2	13	6216	298	1284333.68126000000	244034.51483400000	47.65984530360	-122.27837234500
2	13	6216	299	1284081.80408000000	241470.77144000000	47.65280521860	-122.27919885300
2	13	6216	300	1282159.31986000000	244096.74624000000	47.65990360950	-122.28719891700
2	13	6214	301	1280161.48005000000	241841.71598400000	47.65361901300	-122.29513069100
2	13	6214	302	1277273.82101000000	242931.49947100000	47.65645509190	-122.30692966700
2	13	6214	303	1276701.15662000000	240419.14519700000	47.64953857180	-122.30905750400
2	13	6215	304	1275328.65535000000	243806.81020700000	47.65875182460	-122.31488940700
2	13	6214	305	1275241.08802000000	242396.57125600000	47.65488173700	-122.31513450000
2	13	6214	306	1275127.61340000000	241106.10135300000	47.65133863310	-122.31549409000
2	13	6215	307	1274082.63665000000	243758.09177600000	47.65855243020	-122.31994077400
2	13	6215	308	1273867.85221000000	242303.27189600000	47.65455339630	-122.32069807200
2	13	6215	309	1272792.31411000000	243799.04438700000	47.65859622650	-122.32517889900
2	13	6215	310	1272821.98125000000	242029.12482400000	47.65374648180	-122.32491933800
2	13	6213	311	1271070.31161000000	243776.93561900000	47.65844389480	-122.33216340500
2	13	6213	312	1271181.24293000000	241479.12419300000	47.65215160080	-122.33153186000
2	13	6213	313	1269319.69358000000	243827.06770400000	47.65848762660	-122.33926968000
2	13	6213	314	1269239.11203000000	241610.51112100000	47.65240781980	-122.33942058900
2	13	6213	315	1269717.48066000000	239078.37042100000	47.64549295500	-122.33727922500
2	13	6213	316	1267949.76574000000	243928.50250500000	47.65869205230	-122.34483560600
2	13	6213	317	1267881.18099000000	242207.13535400000	47.65397011060	-122.34497664900
2	13	6213	318	1267883.74335000000	240339.15778500000	47.64885026520	-122.34481742200
2	13	6213	319	1267021.24577000000	244409.65525600000	47.65996078260	-122.34864108300
2	13	6213	320	1267028.50377000000	242663.08668900000	47.65517392520	-122.34847211800
2	13	6213	321	1266954.60575000000	240814.28655300000	47.65010246550	-122.34862421200
2	13	6213	322	1266013.49205000000	244419.79621600000	47.65993410060	-122.35273048600
2	13	6213	323	1265986.52683000000	242961.40239600000	47.65593524380	-122.35272305200
2	13	6213	324	1266076.57938000000	241371.66029300000	47.65158273590	-122.35223044900
2	13	6316	325	1264719.87372000000	244405.89649200000	47.65982586510	-122.35797772800
2	13	6316	326	1264652.79671000000	243003.49739500000	47.65597831090	-122.35813713100
2	13	6316	327	1264841.00312000000	241810.47811100000	47.65271850530	-122.35727779100
2	13	6316	328	1263517.58211000000	244216.43322500000	47.65924117260	-122.36284032800
2	13	6316	329	1263357.18086000000	243039.15706400000	47.65600559220	-122.36339622200
2	13	6316	330	1262153.16275000000	244599.78507000000	47.66021744640	-122.36840690900
2	12	6126	331	1245221.03427000000	247142.14255000000	47.66623962660	-122.43731851700
2	12	6126	332	1248492.61850000000	251412.96036100000	47.67813237990	-122.42440766300
2	12	6126	333	1254496.94528000000	243576.20225900000	47.65698900750	-122.39938435600
2	12	6125	334	1256315.45372000000	243469.89481100000	47.65679883360	-122.39199830400
2	12	6125	335	1258337.40034000000	244108.49968700000	47.65866112680	-122.38384794000
2	12	6124	336	1262028.27195000000	242685.16453200000	47.65496269480	-122.36875880700
2	12	6124	337	1265275.57921000000	240650.40403800000	47.64956236690	-122.35542194300
2	12	6124	338	1264711.18833000000	240199.51521100000	47.64829589650	-122.35767494000
2	12	6124	339	1262207.77522000000	241493.45623300000	47.65170611370	-122.36793399700
2	12	6124	340	1262618.59880000000	240362.37281200000	47.64862832090	-122.36617603900
