"city_id","income_max","income_min","persons_max","persons_min","total_number_of_households","workers_max","workers_min","year"
14,-1,0,1,1,13464,-1,0,2040
14,-1,0,2,2,16112,-1,0,2040
14,-1,0,3,3,6620,-1,0,2040
14,-1,0,4,4,5244,-1,0,2040
14,-1,0,5,5,1707,-1,0,2040
14,-1,0,6,6,489,-1,0,2040
14,-1,0,-1,7,293,-1,0,2040
14,-1,0,1,1,14192,-1,0,2045
14,-1,0,2,2,16984,-1,0,2045
14,-1,0,3,3,6663,-1,0,2045
14,-1,0,4,4,5278,-1,0,2045
14,-1,0,5,5,1718,-1,0,2045
14,-1,0,6,6,492,-1,0,2045
14,-1,0,-1,7,295,-1,0,2045
14,-1,0,1,1,14751,-1,0,2050
14,-1,0,2,2,17653,-1,0,2050
14,-1,0,3,3,6786,-1,0,2050
14,-1,0,4,4,5375,-1,0,2050
14,-1,0,5,5,1750,-1,0,2050
14,-1,0,6,6,501,-1,0,2050
14,-1,0,-1,7,300,-1,0,2050
15,-1,0,1,1,7810,-1,0,2020
15,-1,0,2,2,8959,-1,0,2020
15,-1,0,3,3,4773,-1,0,2020
15,-1,0,4,4,3981,-1,0,2020
15,-1,0,5,5,1186,-1,0,2020
15,-1,0,6,6,357,-1,0,2020
15,-1,0,-1,7,218,-1,0,2020
15,-1,0,1,1,8766,-1,0,2025
15,-1,0,2,2,10055,-1,0,2025
15,-1,0,3,3,5161,-1,0,2025
15,-1,0,4,4,4305,-1,0,2025
15,-1,0,5,5,1283,-1,0,2025
15,-1,0,6,6,386,-1,0,2025
15,-1,0,-1,7,236,-1,0,2025
15,-1,0,1,1,9885,-1,0,2030
15,-1,0,2,2,11339,-1,0,2030
15,-1,0,3,3,5471,-1,0,2030
15,-1,0,4,4,4563,-1,0,2030
15,-1,0,5,5,1360,-1,0,2030
15,-1,0,6,6,409,-1,0,2030
15,-1,0,-1,7,250,-1,0,2030
15,-1,0,1,1,11049,-1,0,2035
15,-1,0,2,2,12674,-1,0,2035
15,-1,0,3,3,5708,-1,0,2035
15,-1,0,4,4,4761,-1,0,2035
15,-1,0,5,5,1419,-1,0,2035
15,-1,0,6,6,427,-1,0,2035
15,-1,0,-1,7,261,-1,0,2035
15,-1,0,1,1,12286,-1,0,2040
15,-1,0,2,2,14092,-1,0,2040
15,-1,0,3,3,5896,-1,0,2040
15,-1,0,4,4,4918,-1,0,2040
15,-1,0,5,5,1466,-1,0,2040
15,-1,0,6,6,441,-1,0,2040
15,-1,0,-1,7,270,-1,0,2040
15,-1,0,1,1,13503,-1,0,2045
15,-1,0,2,2,15488,-1,0,2045
15,-1,0,3,3,6095,-1,0,2045
15,-1,0,4,4,5084,-1,0,2045
15,-1,0,5,5,1516,-1,0,2045
15,-1,0,6,6,456,-1,0,2045
15,-1,0,-1,7,279,-1,0,2045
15,-1,0,1,1,14519,-1,0,2050
15,-1,0,2,2,16653,-1,0,2050
15,-1,0,3,3,6354,-1,0,2050
15,-1,0,4,4,5300,-1,0,2050
15,-1,0,5,5,1580,-1,0,2050
15,-1,0,6,6,475,-1,0,2050
15,-1,0,-1,7,291,-1,0,2050
16,-1,0,1,1,1028,-1,0,2020
16,-1,0,2,2,2275,-1,0,2020
16,-1,0,3,3,1306,-1,0,2020
16,-1,0,4,4,1279,-1,0,2020
16,-1,0,5,5,625,-1,0,2020
16,-1,0,6,6,266,-1,0,2020
16,-1,0,-1,7,151,-1,0,2020
16,-1,0,1,1,1071,-1,0,2025
16,-1,0,2,2,2371,-1,0,2025
16,-1,0,3,3,1373,-1,0,2025
16,-1,0,4,4,1345,-1,0,2025
16,-1,0,5,5,657,-1,0,2025
16,-1,0,6,6,280,-1,0,2025
16,-1,0,-1,7,159,-1,0,2025
16,-1,0,1,1,1143,-1,0,2030
16,-1,0,2,2,2531,-1,0,2030
16,-1,0,3,3,1423,-1,0,2030
16,-1,0,4,4,1394,-1,0,2030
16,-1,0,5,5,681,-1,0,2030
16,-1,0,6,6,290,-1,0,2030
16,-1,0,-1,7,165,-1,0,2030
16,-1,0,1,1,1224,-1,0,2035
16,-1,0,2,2,2711,-1,0,2035
16,-1,0,3,3,1457,-1,0,2035
16,-1,0,4,4,1427,-1,0,2035
16,-1,0,5,5,697,-1,0,2035
16,-1,0,6,6,297,-1,0,2035
16,-1,0,-1,7,169,-1,0,2035
16,-1,0,1,1,1315,-1,0,2040
16,-1,0,2,2,2912,-1,0,2040
16,-1,0,3,3,1482,-1,0,2040
16,-1,0,4,4,1452,-1,0,2040
16,-1,0,5,5,709,-1,0,2040
16,-1,0,6,6,302,-1,0,2040
16,-1,0,-1,7,172,-1,0,2040
16,-1,0,1,1,1402,-1,0,2045
16,-1,0,2,2,3104,-1,0,2045
16,-1,0,3,3,1511,-1,0,2045
16,-1,0,4,4,1480,-1,0,2045
16,-1,0,5,5,723,-1,0,2045
16,-1,0,6,6,308,-1,0,2045
16,-1,0,-1,7,175,-1,0,2045
16,-1,0,1,1,1466,-1,0,2050
16,-1,0,2,2,3245,-1,0,2050
16,-1,0,3,3,1551,-1,0,2050
16,-1,0,4,4,1520,-1,0,2050
16,-1,0,5,5,742,-1,0,2050
16,-1,0,6,6,316,-1,0,2050
16,-1,0,-1,7,180,-1,0,2050
17,-1,0,1,1,1447,-1,0,2020
17,-1,0,2,2,1682,-1,0,2020
17,-1,0,3,3,866,-1,0,2020
17,-1,0,4,4,682,-1,0,2020
17,-1,0,5,5,290,-1,0,2020
17,-1,0,6,6,93,-1,0,2020
17,-1,0,-1,7,39,-1,0,2020
17,-1,0,1,1,1501,-1,0,2025
17,-1,0,2,2,1745,-1,0,2025
17,-1,0,3,3,904,-1,0,2025
17,-1,0,4,4,712,-1,0,2025
17,-1,0,5,5,303,-1,0,2025
17,-1,0,6,6,97,-1,0,2025
17,-1,0,-1,7,41,-1,0,2025
17,-1,0,1,1,1584,-1,0,2030
17,-1,0,2,2,1842,-1,0,2030
17,-1,0,3,3,928,-1,0,2030
17,-1,0,4,4,731,-1,0,2030
17,-1,0,5,5,311,-1,0,2030
17,-1,0,6,6,100,-1,0,2030
17,-1,0,-1,7,42,-1,0,2030
17,-1,0,1,1,1675,-1,0,2035
17,-1,0,2,2,1947,-1,0,2035
17,-1,0,3,3,940,-1,0,2035
17,-1,0,4,4,741,-1,0,2035
17,-1,0,5,5,315,-1,0,2035
17,-1,0,6,6,101,-1,0,2035
17,-1,0,-1,7,43,-1,0,2035
17,-1,0,1,1,1776,-1,0,2040
17,-1,0,2,2,2064,-1,0,2040
17,-1,0,3,3,946,-1,0,2040
17,-1,0,4,4,746,-1,0,2040
17,-1,0,5,5,317,-1,0,2040
17,-1,0,6,6,102,-1,0,2040
17,-1,0,-1,7,43,-1,0,2040
17,-1,0,1,1,1872,-1,0,2045
17,-1,0,2,2,2175,-1,0,2045
17,-1,0,3,3,955,-1,0,2045
17,-1,0,4,4,753,-1,0,2045
17,-1,0,5,5,320,-1,0,2045
17,-1,0,6,6,103,-1,0,2045
17,-1,0,-1,7,43,-1,0,2045
17,-1,0,1,1,1945,-1,0,2050
17,-1,0,2,2,2260,-1,0,2050
17,-1,0,3,3,974,-1,0,2050
17,-1,0,4,4,768,-1,0,2050
17,-1,0,5,5,326,-1,0,2050
17,-1,0,6,6,105,-1,0,2050
17,-1,0,-1,7,44,-1,0,2050
18,-1,0,1,1,3535,-1,0,2020
18,-1,0,2,2,3920,-1,0,2020
18,-1,0,3,3,1943,-1,0,2020
18,-1,0,4,4,1615,-1,0,2020
18,-1,0,5,5,762,-1,0,2020
18,-1,0,6,6,320,-1,0,2020
18,-1,0,-1,7,271,-1,0,2020
18,-1,0,1,1,3737,-1,0,2025
18,-1,0,2,2,4144,-1,0,2025
18,-1,0,3,3,2044,-1,0,2025
18,-1,0,4,4,1699,-1,0,2025
18,-1,0,5,5,802,-1,0,2025
18,-1,0,6,6,337,-1,0,2025
18,-1,0,-1,7,285,-1,0,2025
18,-1,0,1,1,4009,-1,0,2030
18,-1,0,2,2,4445,-1,0,2030
18,-1,0,3,3,2116,-1,0,2030
18,-1,0,4,4,1759,-1,0,2030
18,-1,0,5,5,830,-1,0,2030
18,-1,0,6,6,349,-1,0,2030
18,-1,0,-1,7,295,-1,0,2030
18,-1,0,1,1,4298,-1,0,2035
18,-1,0,2,2,4765,-1,0,2035
18,-1,0,3,3,2164,-1,0,2035
18,-1,0,4,4,1799,-1,0,2035
18,-1,0,5,5,849,-1,0,2035
18,-1,0,6,6,357,-1,0,2035
18,-1,0,-1,7,302,-1,0,2035
18,-1,0,1,1,4613,-1,0,2040
18,-1,0,2,2,5114,-1,0,2040
18,-1,0,3,3,2196,-1,0,2040
18,-1,0,4,4,1826,-1,0,2040
18,-1,0,5,5,862,-1,0,2040
18,-1,0,6,6,362,-1,0,2040
18,-1,0,-1,7,307,-1,0,2040
18,-1,0,1,1,4918,-1,0,2045
18,-1,0,2,2,5452,-1,0,2045
18,-1,0,3,3,2234,-1,0,2045
18,-1,0,4,4,1857,-1,0,2045
18,-1,0,5,5,877,-1,0,2045
18,-1,0,6,6,368,-1,0,2045
18,-1,0,-1,7,312,-1,0,2045
18,-1,0,1,1,5160,-1,0,2050
18,-1,0,2,2,5720,-1,0,2050
18,-1,0,3,3,2292,-1,0,2050
18,-1,0,4,4,1905,-1,0,2050
18,-1,0,5,5,900,-1,0,2050
18,-1,0,6,6,378,-1,0,2050
18,-1,0,-1,7,320,-1,0,2050
19,-1,0,1,1,2374,-1,0,2020
19,-1,0,2,2,3712,-1,0,2020
19,-1,0,3,3,1545,-1,0,2020
19,-1,0,4,4,1572,-1,0,2020
19,-1,0,5,5,586,-1,0,2020
19,-1,0,6,6,133,-1,0,2020
19,-1,0,-1,7,53,-1,0,2020
19,-1,0,1,1,2463,-1,0,2025
19,-1,0,2,2,3851,-1,0,2025
19,-1,0,3,3,1616,-1,0,2025
19,-1,0,4,4,1644,-1,0,2025
19,-1,0,5,5,613,-1,0,2025
19,-1,0,6,6,139,-1,0,2025
19,-1,0,-1,7,55,-1,0,2025
19,-1,0,1,1,2602,-1,0,2030
19,-1,0,2,2,4068,-1,0,2030
19,-1,0,3,3,1661,-1,0,2030
19,-1,0,4,4,1689,-1,0,2030
19,-1,0,5,5,630,-1,0,2030
19,-1,0,6,6,143,-1,0,2030
19,-1,0,-1,7,57,-1,0,2030
19,-1,0,1,1,2754,-1,0,2035
19,-1,0,2,2,4306,-1,0,2035
19,-1,0,3,3,1682,-1,0,2035
19,-1,0,4,4,1711,-1,0,2035
19,-1,0,5,5,638,-1,0,2035
19,-1,0,6,6,145,-1,0,2035
19,-1,0,-1,7,58,-1,0,2035
19,-1,0,1,1,2923,-1,0,2040
19,-1,0,2,2,4570,-1,0,2040
19,-1,0,3,3,1692,-1,0,2040
19,-1,0,4,4,1721,-1,0,2040
19,-1,0,5,5,642,-1,0,2040
19,-1,0,6,6,146,-1,0,2040
19,-1,0,-1,7,58,-1,0,2040
19,-1,0,1,1,3085,-1,0,2045
19,-1,0,2,2,4823,-1,0,2045
19,-1,0,3,3,1707,-1,0,2045
19,-1,0,4,4,1736,-1,0,2045
19,-1,0,5,5,648,-1,0,2045
19,-1,0,6,6,147,-1,0,2045
19,-1,0,-1,7,58,-1,0,2045
19,-1,0,1,1,3214,-1,0,2050
19,-1,0,2,2,5025,-1,0,2050
19,-1,0,3,3,1743,-1,0,2050
19,-1,0,4,4,1772,-1,0,2050
19,-1,0,5,5,662,-1,0,2050
19,-1,0,6,6,150,-1,0,2050
19,-1,0,-1,7,59,-1,0,2050
20,-1,0,1,1,8787,-1,0,2020
20,-1,0,2,2,11005,-1,0,2020
20,-1,0,3,3,6175,-1,0,2020
20,-1,0,4,4,5248,-1,0,2020
20,-1,0,5,5,2675,-1,0,2020
20,-1,0,6,6,1215,-1,0,2020
20,-1,0,-1,7,1014,-1,0,2020
20,-1,0,1,1,9160,-1,0,2025
20,-1,0,2,2,11472,-1,0,2025
20,-1,0,3,3,6454,-1,0,2025
20,-1,0,4,4,5485,-1,0,2025
20,-1,0,5,5,2796,-1,0,2025
20,-1,0,6,6,1270,-1,0,2025
20,-1,0,-1,7,1060,-1,0,2025
20,-1,0,1,1,9725,-1,0,2030
20,-1,0,2,2,12180,-1,0,2030
20,-1,0,3,3,6651,-1,0,2030
20,-1,0,4,4,5652,-1,0,2030
20,-1,0,5,5,2881,-1,0,2030
20,-1,0,6,6,1309,-1,0,2030
20,-1,0,-1,7,1092,-1,0,2030
20,-1,0,1,1,10341,-1,0,2035
20,-1,0,2,2,12952,-1,0,2035
20,-1,0,3,3,6774,-1,0,2035
20,-1,0,4,4,5756,-1,0,2035
20,-1,0,5,5,2934,-1,0,2035
20,-1,0,6,6,1333,-1,0,2035
20,-1,0,-1,7,1112,-1,0,2035
20,-1,0,1,1,11026,-1,0,2040
20,-1,0,2,2,13810,-1,0,2040
20,-1,0,3,3,6857,-1,0,2040
20,-1,0,4,4,5827,-1,0,2040
20,-1,0,5,5,2970,-1,0,2040
20,-1,0,6,6,1349,-1,0,2040
20,-1,0,-1,7,1126,-1,0,2040
20,-1,0,1,1,11684,-1,0,2045
20,-1,0,2,2,14634,-1,0,2045
20,-1,0,3,3,6954,-1,0,2045
20,-1,0,4,4,5910,-1,0,2045
20,-1,0,5,5,3012,-1,0,2045
20,-1,0,6,6,1368,-1,0,2045
20,-1,0,-1,7,1142,-1,0,2045
20,-1,0,1,1,12185,-1,0,2050
20,-1,0,2,2,15261,-1,0,2050
20,-1,0,3,3,7109,-1,0,2050
20,-1,0,4,4,6042,-1,0,2050
20,-1,0,5,5,3079,-1,0,2050
20,-1,0,6,6,1398,-1,0,2050
20,-1,0,-1,7,1167,-1,0,2050
21,-1,0,1,1,2200,-1,0,2020
21,-1,0,2,2,6343,-1,0,2020
21,-1,0,3,3,4463,-1,0,2020
21,-1,0,4,4,5651,-1,0,2020
21,-1,0,5,5,1788,-1,0,2020
21,-1,0,6,6,493,-1,0,2020
21,-1,0,-1,7,159,-1,0,2020
21,-1,0,1,1,2269,-1,0,2025
21,-1,0,2,2,6542,-1,0,2025
21,-1,0,3,3,4656,-1,0,2025
21,-1,0,4,4,5895,-1,0,2025
21,-1,0,5,5,1865,-1,0,2025
21,-1,0,6,6,514,-1,0,2025
21,-1,0,-1,7,166,-1,0,2025
21,-1,0,1,1,2414,-1,0,2030
21,-1,0,2,2,6959,-1,0,2030
21,-1,0,3,3,4790,-1,0,2030
21,-1,0,4,4,6064,-1,0,2030
21,-1,0,5,5,1919,-1,0,2030
21,-1,0,6,6,529,-1,0,2030
21,-1,0,-1,7,171,-1,0,2030
21,-1,0,1,1,2586,-1,0,2035
21,-1,0,2,2,7453,-1,0,2035
21,-1,0,3,3,4869,-1,0,2035
21,-1,0,4,4,6164,-1,0,2035
21,-1,0,5,5,1951,-1,0,2035
21,-1,0,6,6,538,-1,0,2035
21,-1,0,-1,7,174,-1,0,2035
21,-1,0,1,1,2785,-1,0,2040
21,-1,0,2,2,8028,-1,0,2040
21,-1,0,3,3,4921,-1,0,2040
21,-1,0,4,4,6230,-1,0,2040
21,-1,0,5,5,1972,-1,0,2040
21,-1,0,6,6,544,-1,0,2040
21,-1,0,-1,7,176,-1,0,2040
21,-1,0,1,1,2973,-1,0,2045
21,-1,0,2,2,8569,-1,0,2045
21,-1,0,3,3,4983,-1,0,2045
21,-1,0,4,4,6308,-1,0,2045
21,-1,0,5,5,1997,-1,0,2045
21,-1,0,6,6,551,-1,0,2045
21,-1,0,-1,7,178,-1,0,2045
21,-1,0,1,1,3102,-1,0,2050
21,-1,0,2,2,8942,-1,0,2050
21,-1,0,3,3,5087,-1,0,2050
21,-1,0,4,4,6440,-1,0,2050
21,-1,0,5,5,2039,-1,0,2050
21,-1,0,6,6,563,-1,0,2050
21,-1,0,-1,7,182,-1,0,2050
22,-1,0,1,1,4734,-1,0,2020
22,-1,0,2,2,5701,-1,0,2020
22,-1,0,3,3,2518,-1,0,2020
22,-1,0,4,4,2222,-1,0,2020
22,-1,0,5,5,667,-1,0,2020
22,-1,0,6,6,177,-1,0,2020
22,-1,0,-1,7,79,-1,0,2020
22,-1,0,1,1,5186,-1,0,2025
22,-1,0,2,2,6246,-1,0,2025
22,-1,0,3,3,2696,-1,0,2025
22,-1,0,4,4,2379,-1,0,2025
22,-1,0,5,5,714,-1,0,2025
22,-1,0,6,6,190,-1,0,2025
22,-1,0,-1,7,85,-1,0,2025
22,-1,0,1,1,5731,-1,0,2030
22,-1,0,2,2,6902,-1,0,2030
22,-1,0,3,3,2828,-1,0,2030
22,-1,0,4,4,2496,-1,0,2030
22,-1,0,5,5,749,-1,0,2030
22,-1,0,6,6,199,-1,0,2030
22,-1,0,-1,7,89,-1,0,2030
22,-1,0,1,1,6299,-1,0,2035
22,-1,0,2,2,7586,-1,0,2035
22,-1,0,3,3,2921,-1,0,2035
22,-1,0,4,4,2578,-1,0,2035
22,-1,0,5,5,774,-1,0,2035
22,-1,0,6,6,206,-1,0,2035
22,-1,0,-1,7,92,-1,0,2035
22,-1,0,1,1,6906,-1,0,2040
22,-1,0,2,2,8317,-1,0,2040
22,-1,0,3,3,2987,-1,0,2040
22,-1,0,4,4,2637,-1,0,2040
22,-1,0,5,5,792,-1,0,2040
22,-1,0,6,6,211,-1,0,2040
22,-1,0,-1,7,94,-1,0,2040
22,-1,0,1,1,7501,-1,0,2045
22,-1,0,2,2,9033,-1,0,2045
22,-1,0,3,3,3060,-1,0,2045
22,-1,0,4,4,2702,-1,0,2045
22,-1,0,5,5,811,-1,0,2045
22,-1,0,6,6,216,-1,0,2045
22,-1,0,-1,7,96,-1,0,2045
22,-1,0,1,1,7992,-1,0,2050
22,-1,0,2,2,9624,-1,0,2050
22,-1,0,3,3,3169,-1,0,2050
22,-1,0,4,4,2799,-1,0,2050
22,-1,0,5,5,840,-1,0,2050
22,-1,0,6,6,224,-1,0,2050
22,-1,0,-1,7,99,-1,0,2050
23,-1,0,1,1,5631,-1,0,2020
23,-1,0,2,2,6195,-1,0,2020
23,-1,0,3,3,3155,-1,0,2020
23,-1,0,4,4,2444,-1,0,2020
23,-1,0,5,5,1292,-1,0,2020
23,-1,0,6,6,625,-1,0,2020
23,-1,0,-1,7,610,-1,0,2020
23,-1,0,1,1,5903,-1,0,2025
23,-1,0,2,2,6495,-1,0,2025
23,-1,0,3,3,3312,-1,0,2025
23,-1,0,4,4,2566,-1,0,2025
23,-1,0,5,5,1356,-1,0,2025
23,-1,0,6,6,656,-1,0,2025
23,-1,0,-1,7,640,-1,0,2025
23,-1,0,1,1,6287,-1,0,2030
23,-1,0,2,2,6918,-1,0,2030
23,-1,0,3,3,3426,-1,0,2030
23,-1,0,4,4,2654,-1,0,2030
23,-1,0,5,5,1403,-1,0,2030
23,-1,0,6,6,679,-1,0,2030
23,-1,0,-1,7,662,-1,0,2030
23,-1,0,1,1,6698,-1,0,2035
23,-1,0,2,2,7371,-1,0,2035
23,-1,0,3,3,3499,-1,0,2035
23,-1,0,4,4,2710,-1,0,2035
23,-1,0,5,5,1433,-1,0,2035
23,-1,0,6,6,693,-1,0,2035
23,-1,0,-1,7,676,-1,0,2035
23,-1,0,1,1,7149,-1,0,2040
23,-1,0,2,2,7867,-1,0,2040
23,-1,0,3,3,3552,-1,0,2040
23,-1,0,4,4,2751,-1,0,2040
23,-1,0,5,5,1455,-1,0,2040
23,-1,0,6,6,703,-1,0,2040
23,-1,0,-1,7,686,-1,0,2040
23,-1,0,1,1,7584,-1,0,2045
23,-1,0,2,2,8346,-1,0,2045
23,-1,0,3,3,3612,-1,0,2045
23,-1,0,4,4,2797,-1,0,2045
23,-1,0,5,5,1479,-1,0,2045
23,-1,0,6,6,715,-1,0,2045
23,-1,0,-1,7,697,-1,0,2045
23,-1,0,1,1,7924,-1,0,2050
23,-1,0,2,2,8720,-1,0,2050
23,-1,0,3,3,3703,-1,0,2050
23,-1,0,4,4,2867,-1,0,2050
23,-1,0,5,5,1516,-1,0,2050
23,-1,0,6,6,733,-1,0,2050
23,-1,0,-1,7,715,-1,0,2050
24,-1,0,1,1,3,-1,0,2020
24,-1,0,2,2,31,-1,0,2020
24,-1,0,3,3,14,-1,0,2020
24,-1,0,4,4,40,-1,0,2020
24,-1,0,5,5,8,-1,0,2020
24,-1,0,6,6,5,-1,0,2020
24,-1,0,-1,7,0,-1,0,2020
24,-1,0,1,1,3,-1,0,2025
24,-1,0,2,2,29,-1,0,2025
24,-1,0,3,3,14,-1,0,2025
24,-1,0,4,4,41,-1,0,2025
24,-1,0,5,5,8,-1,0,2025
24,-1,0,6,6,5,-1,0,2025
24,-1,0,-1,7,0,-1,0,2025
24,-1,0,1,1,3,-1,0,2030
24,-1,0,2,2,30,-1,0,2030
24,-1,0,3,3,14,-1,0,2030
24,-1,0,4,4,41,-1,0,2030
24,-1,0,5,5,8,-1,0,2030
24,-1,0,6,6,5,-1,0,2030
24,-1,0,-1,7,0,-1,0,2030
24,-1,0,1,1,3,-1,0,2035
24,-1,0,2,2,30,-1,0,2035
24,-1,0,3,3,14,-1,0,2035
24,-1,0,4,4,41,-1,0,2035
24,-1,0,5,5,8,-1,0,2035
24,-1,0,6,6,5,-1,0,2035
24,-1,0,-1,7,0,-1,0,2035
24,-1,0,1,1,3,-1,0,2040
24,-1,0,2,2,31,-1,0,2040
24,-1,0,3,3,14,-1,0,2040
24,-1,0,4,4,40,-1,0,2040
24,-1,0,5,5,8,-1,0,2040
24,-1,0,6,6,5,-1,0,2040
24,-1,0,-1,7,0,-1,0,2040
24,-1,0,1,1,3,-1,0,2045
24,-1,0,2,2,31,-1,0,2045
24,-1,0,3,3,14,-1,0,2045
24,-1,0,4,4,40,-1,0,2045
24,-1,0,5,5,8,-1,0,2045
24,-1,0,6,6,5,-1,0,2045
24,-1,0,-1,7,0,-1,0,2045
24,-1,0,1,1,3,-1,0,2050
24,-1,0,2,2,32,-1,0,2050
24,-1,0,3,3,14,-1,0,2050
24,-1,0,4,4,39,-1,0,2050
24,-1,0,5,5,8,-1,0,2050
24,-1,0,6,6,5,-1,0,2050
24,-1,0,-1,7,0,-1,0,2050
25,-1,0,1,1,1145,-1,0,2020
25,-1,0,2,2,2202,-1,0,2020
25,-1,0,3,3,1753,-1,0,2020
25,-1,0,4,4,1482,-1,0,2020
25,-1,0,5,5,740,-1,0,2020
25,-1,0,6,6,336,-1,0,2020
25,-1,0,-1,7,299,-1,0,2020
25,-1,0,1,1,1112,-1,0,2025
25,-1,0,2,2,2139,-1,0,2025
25,-1,0,3,3,1781,-1,0,2025
25,-1,0,4,4,1506,-1,0,2025
25,-1,0,5,5,752,-1,0,2025
25,-1,0,6,6,341,-1,0,2025
25,-1,0,-1,7,304,-1,0,2025
25,-1,0,1,1,1114,-1,0,2030
25,-1,0,2,2,2143,-1,0,2030
25,-1,0,3,3,1789,-1,0,2030
25,-1,0,4,4,1513,-1,0,2030
25,-1,0,5,5,755,-1,0,2030
25,-1,0,6,6,342,-1,0,2030
25,-1,0,-1,7,305,-1,0,2030
25,-1,0,1,1,1126,-1,0,2035
25,-1,0,2,2,2166,-1,0,2035
25,-1,0,3,3,1779,-1,0,2035
25,-1,0,4,4,1504,-1,0,2035
25,-1,0,5,5,751,-1,0,2035
25,-1,0,6,6,340,-1,0,2035
25,-1,0,-1,7,303,-1,0,2035
25,-1,0,1,1,1148,-1,0,2040
25,-1,0,2,2,2209,-1,0,2040
25,-1,0,3,3,1760,-1,0,2040
25,-1,0,4,4,1488,-1,0,2040
25,-1,0,5,5,743,-1,0,2040
25,-1,0,6,6,336,-1,0,2040
25,-1,0,-1,7,300,-1,0,2040
25,-1,0,1,1,1165,-1,0,2045
25,-1,0,2,2,2241,-1,0,2045
25,-1,0,3,3,1746,-1,0,2045
25,-1,0,4,4,1476,-1,0,2045
25,-1,0,5,5,737,-1,0,2045
25,-1,0,6,6,333,-1,0,2045
25,-1,0,-1,7,298,-1,0,2045
25,-1,0,1,1,1165,-1,0,2050
25,-1,0,2,2,2240,-1,0,2050
25,-1,0,3,3,1746,-1,0,2050
25,-1,0,4,4,1476,-1,0,2050
25,-1,0,5,5,737,-1,0,2050
25,-1,0,6,6,333,-1,0,2050
25,-1,0,-1,7,298,-1,0,2050
26,-1,0,1,1,2110,-1,0,2020
26,-1,0,2,2,3231,-1,0,2020
26,-1,0,3,3,1680,-1,0,2020
26,-1,0,4,4,1519,-1,0,2020
26,-1,0,5,5,468,-1,0,2020
26,-1,0,6,6,152,-1,0,2020
26,-1,0,-1,7,98,-1,0,2020
26,-1,0,1,1,2346,-1,0,2025
26,-1,0,2,2,3593,-1,0,2025
26,-1,0,3,3,1809,-1,0,2025
26,-1,0,4,4,1636,-1,0,2025
26,-1,0,5,5,504,-1,0,2025
26,-1,0,6,6,164,-1,0,2025
26,-1,0,-1,7,106,-1,0,2025
26,-1,0,1,1,2630,-1,0,2030
26,-1,0,2,2,4028,-1,0,2030
26,-1,0,3,3,1912,-1,0,2030
26,-1,0,4,4,1729,-1,0,2030
26,-1,0,5,5,533,-1,0,2030
26,-1,0,6,6,173,-1,0,2030
26,-1,0,-1,7,112,-1,0,2030
26,-1,0,1,1,2929,-1,0,2035
26,-1,0,2,2,4485,-1,0,2035
26,-1,0,3,3,1991,-1,0,2035
26,-1,0,4,4,1800,-1,0,2035
26,-1,0,5,5,555,-1,0,2035
26,-1,0,6,6,180,-1,0,2035
26,-1,0,-1,7,117,-1,0,2035
26,-1,0,1,1,3248,-1,0,2040
26,-1,0,2,2,4974,-1,0,2040
26,-1,0,3,3,2053,-1,0,2040
26,-1,0,4,4,1856,-1,0,2040
26,-1,0,5,5,572,-1,0,2040
26,-1,0,6,6,186,-1,0,2040
26,-1,0,-1,7,121,-1,0,2040
26,-1,0,1,1,3562,-1,0,2045
26,-1,0,2,2,5455,-1,0,2045
26,-1,0,3,3,2119,-1,0,2045
26,-1,0,4,4,1916,-1,0,2045
26,-1,0,5,5,590,-1,0,2045
26,-1,0,6,6,192,-1,0,2045
26,-1,0,-1,7,125,-1,0,2045
26,-1,0,1,1,3819,-1,0,2050
26,-1,0,2,2,5849,-1,0,2050
26,-1,0,3,3,2205,-1,0,2050
26,-1,0,4,4,1994,-1,0,2050
26,-1,0,5,5,614,-1,0,2050
26,-1,0,6,6,200,-1,0,2050
26,-1,0,-1,7,130,-1,0,2050
27,-1,0,1,1,364,-1,0,2020
27,-1,0,2,2,755,-1,0,2020
27,-1,0,3,3,534,-1,0,2020
27,-1,0,4,4,635,-1,0,2020
27,-1,0,5,5,243,-1,0,2020
27,-1,0,6,6,92,-1,0,2020
27,-1,0,-1,7,30,-1,0,2020
27,-1,0,1,1,398,-1,0,2025
27,-1,0,2,2,825,-1,0,2025
27,-1,0,3,3,571,-1,0,2025
27,-1,0,4,4,678,-1,0,2025
27,-1,0,5,5,260,-1,0,2025
27,-1,0,6,6,98,-1,0,2025
27,-1,0,-1,7,32,-1,0,2025
27,-1,0,1,1,443,-1,0,2030
27,-1,0,2,2,918,-1,0,2030
27,-1,0,3,3,601,-1,0,2030
27,-1,0,4,4,714,-1,0,2030
27,-1,0,5,5,274,-1,0,2030
27,-1,0,6,6,103,-1,0,2030
27,-1,0,-1,7,34,-1,0,2030
27,-1,0,1,1,493,-1,0,2035
27,-1,0,2,2,1021,-1,0,2035
27,-1,0,3,3,624,-1,0,2035
27,-1,0,4,4,741,-1,0,2035
27,-1,0,5,5,284,-1,0,2035
27,-1,0,6,6,107,-1,0,2035
27,-1,0,-1,7,35,-1,0,2035
27,-1,0,1,1,548,-1,0,2040
27,-1,0,2,2,1134,-1,0,2040
27,-1,0,3,3,644,-1,0,2040
27,-1,0,4,4,765,-1,0,2040
27,-1,0,5,5,293,-1,0,2040
27,-1,0,6,6,110,-1,0,2040
