county_id,census_2020_block_id,census_2020_tract_id,faz_id,zone_id,city_id,control_id,control_hct_id,target_id,cnt,"census_2020_tract_geoid","census_2020_block_geoid"
33,14940,281,4130,962,31,11,1011,11,1,"53033025302","530330253021033"
33,14941,281,4130,1350,31,11,1011,11,7,"53033025302","530330253021034"
33,14942,281,4130,1350,31,11,1011,11,1,"53033025302","530330253021035"
33,14943,281,4130,1350,31,11,1011,11,2,"53033025302","530330253021036"
33,14944,281,4130,1350,31,11,1011,11,10,"53033025302","530330253021037"
33,14945,281,4130,1350,31,11,1011,11,10,"53033025302","530330253021038"
33,14946,281,4130,1350,31,11,1011,11,9,"53033025302","530330253021039"
33,14948,281,4130,1349,31,11,1011,11,5,"53033025302","530330253021041"
33,14949,281,4130,1350,31,11,1011,11,4,"53033025302","530330253021042"
33,14950,281,4130,1349,31,11,1011,11,5,"53033025302","530330253021043"
33,14951,281,4130,1349,31,11,1011,11,2,"53033025302","530330253021044"
33,14952,281,4130,1354,31,11,1011,11,4,"53033025302","530330253022000"
33,14953,281,4130,1354,31,11,1011,11,7,"53033025302","530330253022001"
33,14954,281,4130,1354,31,11,1011,11,3,"53033025302","530330253022002"
33,14955,281,4130,1352,31,11,1011,11,11,"53033025302","530330253022003"
33,14957,281,4130,1352,31,11,1011,11,8,"53033025302","530330253022005"
33,14958,281,4130,1352,31,11,1011,11,4,"53033025302","530330253022006"
33,14959,281,4130,1352,31,11,1011,11,14,"53033025302","530330253022007"
33,14960,281,4130,1352,31,11,1011,11,3,"53033025302","530330253022008"
33,14961,281,4130,1352,31,11,1011,11,8,"53033025302","530330253022009"
33,14962,281,4130,1352,31,11,1011,11,8,"53033025302","530330253022010"
33,14963,281,4130,1352,31,11,1011,11,5,"53033025302","530330253022011"
33,14964,281,4130,1352,31,11,1011,11,5,"53033025302","530330253022012"
33,14965,281,4130,1352,31,11,1011,11,36,"53033025302","530330253022013"
33,14966,281,4130,1352,31,11,1011,11,20,"53033025302","530330253022014"
33,14967,281,4130,1352,31,11,1011,11,9,"53033025302","530330253022015"
33,14968,281,4130,1352,31,11,1011,11,8,"53033025302","530330253022016"
33,14969,281,4130,1354,31,11,1011,11,13,"53033025302","530330253022017"
33,14970,281,4130,1352,31,11,1011,11,1,"53033025302","530330253022018"
33,14971,281,4130,962,31,11,1011,11,3,"53033025302","530330253022019"
33,14972,281,4130,962,31,11,1011,11,6,"53033025302","530330253022020"
33,14974,281,4130,962,31,11,1011,11,3,"53033025302","530330253022022"
33,14975,281,4130,962,31,11,1011,11,5,"53033025302","530330253022023"
33,14976,281,4130,1352,31,11,1011,11,2,"53033025302","530330253022024"
33,14977,281,4130,962,31,11,1011,11,1,"53033025302","530330253022025"
33,14978,281,4130,962,31,11,11,11,1,"53033025302","530330253022026"
33,14980,281,4130,1414,39,24,24,24,1,"53033025302","530330253023001"
33,14982,281,4005,875,39,24,24,24,39,"53033025302","530330253023003"
33,14983,281,4005,875,39,24,24,24,59,"53033025302","530330253023004"
33,14984,281,4130,914,39,24,24,24,1,"53033025302","530330253023005"
33,14985,281,4130,914,39,24,24,24,3,"53033025302","530330253023006"
33,14989,281,4130,1414,31,11,11,11,3,"53033025302","530330253023010"
33,14991,281,4130,1353,31,11,11,11,5,"53033025302","530330253023012"
33,14992,281,4130,1354,31,11,1011,11,17,"53033025302","530330253023013"
33,14993,281,4130,1354,31,11,1011,11,1,"53033025302","530330253023014"
33,14995,281,4130,1354,31,11,1011,11,22,"53033025302","530330253023016"
33,14996,281,4130,1353,31,11,11,11,22,"53033025302","530330253023017"
33,14997,281,4130,1353,31,11,1011,11,8,"53033025302","530330253023018"
33,14998,281,4130,1353,31,11,1011,11,3,"53033025302","530330253023019"
33,14999,281,4130,1353,31,11,1011,11,18,"53033025302","530330253023020"
33,15000,281,4130,1353,31,11,1011,11,11,"53033025302","530330253023021"
33,15001,281,4130,1353,31,11,1011,11,10,"53033025302","530330253023022"
33,15002,281,4130,1354,31,11,1011,11,17,"53033025302","530330253023023"
33,15003,281,4130,1353,31,11,1011,11,16,"53033025302","530330253023024"
33,15004,281,4130,1354,31,11,1011,11,6,"53033025302","530330253023025"
33,15005,281,4130,1354,31,11,1011,11,2,"53033025302","530330253023026"
33,15006,281,4130,1354,31,11,1011,11,13,"53033025302","530330253023027"
33,15007,281,4130,1354,31,11,1011,11,5,"53033025302","530330253023028"
33,15008,281,4130,1354,31,11,1011,11,14,"53033025302","530330253023029"
33,15009,281,4130,1413,31,11,11,11,3,"53033025302","530330253024000"
33,15010,281,4130,1413,31,11,1011,11,20,"53033025302","530330253024001"
33,15011,281,4130,1410,31,11,1011,11,2,"53033025302","530330253024002"
33,15012,281,4130,1355,31,11,1011,11,5,"53033025302","530330253024003"
33,15015,281,4130,1355,31,11,1011,11,9,"53033025302","530330253024006"
33,15016,281,4130,1355,31,11,1011,11,10,"53033025302","530330253024007"
33,15017,281,4130,1355,31,11,1011,11,9,"53033025302","530330253024008"
33,15018,281,4130,1355,31,11,1011,11,10,"53033025302","530330253024009"
33,15019,281,4130,1410,31,11,1011,11,11,"53033025302","530330253024010"
33,15020,281,4130,1410,31,11,1011,11,12,"53033025302","530330253024011"
33,15021,281,4130,1410,31,11,1011,11,11,"53033025302","530330253024012"
33,15022,281,4130,1410,31,11,1011,11,11,"53033025302","530330253024013"
33,15023,281,4130,1410,31,11,1011,11,12,"53033025302","530330253024014"
33,15024,281,4130,1410,31,11,1011,11,14,"53033025302","530330253024015"
33,15025,281,4130,1355,31,11,1011,11,13,"53033025302","530330253024016"
33,15026,281,4130,1355,31,11,1011,11,11,"53033025302","530330253024017"
33,15027,281,4130,1355,31,11,1011,11,9,"53033025302","530330253024018"
33,15028,281,4130,1355,31,11,1011,11,10,"53033025302","530330253024019"
33,15029,281,4130,1355,31,11,1011,11,6,"53033025302","530330253024020"
33,15030,281,4130,1355,31,11,1011,11,6,"53033025302","530330253024021"
33,15031,281,4130,1355,31,11,1011,11,11,"53033025302","530330253024022"
33,15033,281,4130,1410,31,11,1011,11,11,"53033025302","530330253024024"
33,15034,281,4130,1410,31,11,1011,11,13,"53033025302","530330253024025"
33,15035,281,4130,1355,31,11,1011,11,9,"53033025302","530330253024026"
33,15036,282,4130,1409,31,11,1011,11,2,"53033025303","530330253031000"
33,15037,282,4130,1410,31,11,1011,11,17,"53033025303","530330253031001"
33,15038,282,4130,1410,31,11,1011,11,11,"53033025303","530330253031002"
33,15039,282,4130,1410,31,11,1011,11,12,"53033025303","530330253031003"
33,15040,282,4130,1410,31,11,1011,11,11,"53033025303","530330253031004"
33,15041,282,4130,1410,31,11,1011,11,12,"53033025303","530330253031005"
33,15042,282,4130,1410,31,11,1011,11,13,"53033025303","530330253031006"
33,15043,282,4130,1410,31,11,1011,11,7,"53033025303","530330253031007"
33,15044,282,4130,1409,31,11,1011,11,3,"53033025303","530330253031008"
33,15045,282,4130,1356,31,11,1011,11,1,"53033025303","530330253031009"
33,15046,282,4130,1356,31,11,1011,11,13,"53033025303","530330253031010"
33,15047,282,4130,1356,31,11,1011,11,15,"53033025303","530330253031011"
33,15048,282,4130,1356,31,11,1011,11,14,"53033025303","530330253031012"
33,15049,282,4130,1356,31,11,1011,11,11,"53033025303","530330253031013"
33,15050,282,4130,1356,31,11,1011,11,1,"53033025303","530330253031014"
33,15051,282,4130,1409,31,11,1011,11,3,"53033025303","530330253031015"
33,15052,282,4130,1356,31,11,1011,11,6,"53033025303","530330253031016"
33,15053,282,4130,1409,31,11,1011,11,2,"53033025303","530330253031017"
33,15054,282,4130,1409,31,11,1011,11,5,"53033025303","530330253031018"
33,15055,282,4130,1409,31,11,1011,11,1,"53033025303","530330253031019"
33,15056,282,4130,1356,31,11,1011,11,2,"53033025303","530330253031020"
33,15057,282,4130,1356,31,11,1011,11,13,"53033025303","530330253031021"
33,15058,282,4130,1356,31,11,1011,11,7,"53033025303","530330253031022"
33,15059,282,4130,1356,31,11,1011,11,13,"53033025303","530330253031023"
33,15060,282,4130,1356,31,11,1011,11,12,"53033025303","530330253031024"
33,15061,282,4130,1356,31,11,1011,11,12,"53033025303","530330253031025"
33,15062,282,4130,1356,31,11,1011,11,12,"53033025303","530330253031026"
33,15063,282,4130,1356,31,11,1011,11,22,"53033025303","530330253031027"
33,15064,282,4130,1356,31,11,1011,11,14,"53033025303","530330253031028"
33,15065,282,4130,1355,31,11,1011,11,11,"53033025303","530330253031029"
33,15066,282,4130,1355,31,11,1011,11,8,"53033025303","530330253031030"
33,15067,282,4130,1355,31,11,1011,11,11,"53033025303","530330253031031"
33,15068,282,4130,1355,31,11,1011,11,13,"53033025303","530330253031032"
33,15069,282,4130,1355,31,11,1011,11,13,"53033025303","530330253031033"
33,15070,282,4130,1355,31,11,1011,11,12,"53033025303","530330253031034"
33,15071,282,4130,1355,31,11,1011,11,11,"53033025303","530330253031035"
33,15072,282,4130,1355,31,11,1011,11,14,"53033025303","530330253031036"
33,15073,282,4130,1355,31,11,1011,11,9,"53033025303","530330253031037"
33,15074,282,4130,1355,31,11,1011,11,4,"53033025303","530330253031038"
33,15075,282,4130,1355,31,11,1011,11,4,"53033025303","530330253031039"
33,15076,282,4130,1355,31,11,1011,11,15,"53033025303","530330253031040"
33,15078,282,4130,1354,31,11,1011,11,18,"53033025303","530330253031042"
33,15079,282,4130,1356,31,11,1011,11,10,"53033025303","530330253031043"
33,15080,282,4130,1356,31,11,1011,11,6,"53033025303","530330253031044"
33,15081,282,4130,1356,31,11,1011,11,7,"53033025303","530330253031045"
33,15082,282,4130,1356,31,11,1011,11,3,"53033025303","530330253031046"
33,15083,282,4130,1356,31,11,1011,11,1,"53033025303","530330253031047"
33,15084,282,4130,1356,31,11,1011,11,7,"53033025303","530330253031048"
33,15086,282,4130,1354,31,11,1011,11,3,"53033025303","530330253031050"
33,15087,282,4130,1354,31,11,1011,11,3,"53033025303","530330253031051"
33,15088,282,4130,1354,31,11,1011,11,15,"53033025303","530330253031052"
33,15089,282,4130,1351,31,11,1011,11,1,"53033025303","530330253031053"
33,15091,282,4130,1354,31,11,1011,11,9,"53033025303","530330253031055"
33,15092,282,4130,1354,31,11,1011,11,3,"53033025303","530330253031056"
33,15093,282,4130,1356,31,11,1011,11,5,"53033025303","530330253031057"
33,15094,282,4130,1355,31,11,1011,11,10,"53033025303","530330253031058"
33,15096,282,4130,1411,31,11,11,11,11,"53033025303","530330253032001"
33,15097,282,4130,1411,31,11,1011,11,3,"53033025303","530330253032002"
33,15098,282,4130,1411,31,11,1011,11,1,"53033025303","530330253032003"
33,15100,282,4130,1411,31,11,1011,11,1,"53033025303","530330253032005"
33,15102,282,4130,1412,31,11,1011,11,2,"53033025303","530330253032007"
33,15103,282,4130,1412,31,11,1011,11,1,"53033025303","530330253032008"
33,15105,282,4130,1411,31,11,1011,11,2,"53033025303","530330253032010"
33,15107,282,4130,1409,31,11,1011,11,8,"53033025303","530330253032012"
33,15108,282,4130,1409,31,11,11,11,2,"53033025303","530330253032013"
33,15110,282,4130,1409,31,11,11,11,3,"53033025303","530330253032015"
33,15111,282,4130,1409,31,11,1011,11,1,"53033025303","530330253032016"
33,15112,282,4130,1410,31,11,1011,11,8,"53033025303","530330253032017"
33,15113,282,4130,1409,31,11,1011,11,4,"53033025303","530330253032018"
33,15114,282,4130,1409,31,11,1011,11,10,"53033025303","530330253032019"
33,15116,283,4130,1415,31,11,11,11,29,"53033025304","530330253041001"
33,15117,283,4130,1415,31,11,11,11,42,"53033025304","530330253041002"
33,15118,283,4130,1415,31,11,11,11,8,"53033025304","530330253041003"
33,15119,283,4130,1415,31,11,11,11,6,"53033025304","530330253041004"
33,15121,283,4130,1416,31,11,11,11,29,"53033025304","530330253041006"
33,15123,283,4130,1415,31,11,11,11,3,"53033025304","530330253041008"
33,15124,283,4130,1415,31,11,11,11,1,"53033025304","530330253041009"
33,15125,283,4130,1415,31,11,11,11,2,"53033025304","530330253041010"
33,15126,283,4130,1415,31,11,11,11,1,"53033025304","530330253041011"
33,15127,283,4130,1415,31,11,11,11,112,"53033025304","530330253041012"
33,15129,283,4130,1415,31,11,11,11,60,"53033025304","530330253041014"
33,15130,283,4130,1415,31,11,11,11,20,"53033025304","530330253041015"
33,15131,283,4130,1415,31,11,11,11,11,"53033025304","530330253041016"
33,15132,283,4130,1415,31,11,11,11,43,"53033025304","530330253041017"
33,15133,283,4130,1416,31,11,11,11,15,"53033025304","530330253042000"
33,15135,283,4130,1416,31,11,11,11,29,"53033025304","530330253042002"
33,15136,283,4130,1416,31,11,11,11,6,"53033025304","530330253042003"
33,15137,283,4130,1416,24,18,18,18,3,"53033025304","530330253042004"
33,15138,283,4130,1416,31,11,11,11,21,"53033025304","530330253042005"
33,15139,283,4130,1416,31,11,11,11,11,"53033025304","530330253042006"
33,15140,283,4130,1416,31,11,11,11,13,"53033025304","530330253042007"
33,15141,283,4130,1416,31,11,11,11,37,"53033025304","530330253042008"
33,15142,283,4130,1416,31,11,11,11,37,"53033025304","530330253042009"
33,15143,283,4130,1416,31,11,11,11,25,"53033025304","530330253042010"
33,15144,283,4130,1416,31,11,11,11,38,"53033025304","530330253042011"
33,15145,283,4130,1416,31,11,11,11,23,"53033025304","530330253042012"
33,15146,283,4130,1416,31,11,11,11,12,"53033025304","530330253042013"
33,15147,283,4130,1416,31,11,11,11,42,"53033025304","530330253042014"
33,15148,283,4130,1416,31,11,11,11,76,"53033025304","530330253042015"
33,15149,283,4130,1416,31,11,11,11,34,"53033025304","530330253042016"
33,15150,283,4130,1416,31,11,11,11,36,"53033025304","530330253042017"
33,15151,283,4130,1416,31,11,11,11,34,"53033025304","530330253042018"
33,15152,283,4130,1416,31,11,11,11,38,"53033025304","530330253042019"
33,15153,283,4130,1416,31,11,11,11,44,"53033025304","530330253042020"
33,15154,283,4130,1416,31,11,11,11,42,"53033025304","530330253042021"
33,15155,283,4130,1416,31,11,11,11,14,"53033025304","530330253042022"
33,15156,283,4130,1416,31,11,11,11,15,"53033025304","530330253042023"
33,15157,283,4130,1416,31,11,11,11,43,"53033025304","530330253042024"
33,15158,283,4130,1416,31,11,11,11,40,"53033025304","530330253042025"
33,15159,283,4130,1416,31,11,11,11,17,"53033025304","530330253042026"
33,15162,284,4120,1402,31,11,1011,11,23,"53033025401","530330254011000"
33,15163,284,4120,1402,31,11,1011,11,8,"53033025401","530330254011001"
33,15164,284,4120,1402,31,11,1011,11,39,"53033025401","530330254011002"
33,15165,284,4120,1402,31,11,1011,11,28,"53033025401","530330254011003"
33,15166,284,4120,1402,31,11,1011,11,27,"53033025401","530330254011004"
33,15167,284,4120,1402,31,11,1011,11,6,"53033025401","530330254011005"
33,15168,284,4120,1402,31,11,1011,11,6,"53033025401","530330254011006"
33,15169,284,4120,1401,31,11,11,11,4,"53033025401","530330254011007"
33,15170,284,4120,1401,31,11,11,11,53,"53033025401","530330254011008"
33,15171,284,4120,1401,31,11,11,11,9,"53033025401","530330254011009"
33,15172,284,4120,1401,31,11,11,11,4,"53033025401","530330254011010"
33,15173,284,4120,1401,31,11,11,11,19,"53033025401","530330254011011"
33,15174,284,4120,1402,31,11,11,11,16,"53033025401","530330254011012"
33,15175,284,4120,1402,31,11,1011,11,17,"53033025401","530330254011013"
33,15176,284,4120,1402,31,11,1011,11,28,"53033025401","530330254011014"
33,15177,284,4120,1402,31,11,1011,11,24,"53033025401","530330254011015"
33,15178,284,4120,1402,31,11,11,11,9,"53033025401","530330254011016"
33,15179,284,4120,1401,31,11,11,11,8,"53033025401","530330254011017"
33,15180,284,4120,1401,31,11,11,11,13,"53033025401","530330254011018"
33,15181,284,4120,1402,31,11,1011,11,1,"53033025401","530330254011019"
33,15182,284,4120,1403,31,11,1011,11,1,"53033025401","530330254012000"
33,15183,284,4120,1403,31,11,1011,11,5,"53033025401","530330254012001"
33,15184,284,4120,1403,31,11,1011,11,5,"53033025401","530330254012002"
33,15185,284,4120,1403,31,11,1011,11,4,"53033025401","530330254012003"
33,15186,284,4120,1403,31,11,1011,11,20,"53033025401","530330254012004"
33,15187,284,4120,1403,31,11,1011,11,14,"53033025401","530330254012005"
33,15188,284,4120,1403,31,11,1011,11,2,"53033025401","530330254012006"
33,15189,284,4120,1407,31,11,1011,11,13,"53033025401","530330254012007"
33,15190,284,4120,1407,31,11,11,11,35,"53033025401","530330254012008"
33,15191,284,4120,1403,31,11,1011,11,1,"53033025401","530330254012009"
33,15192,284,4120,1403,31,11,1011,11,2,"53033025401","530330254012010"
33,15193,284,4120,1406,31,11,1011,11,14,"53033025401","530330254012011"
33,15194,284,4120,1406,31,11,1011,11,2,"53033025401","530330254012012"
33,15195,284,4120,1406,31,11,1011,11,18,"53033025401","530330254012013"
33,15198,284,4120,1406,31,11,1011,11,2,"53033025401","530330254012016"
33,15199,284,4120,1406,31,11,1011,11,17,"53033025401","530330254012017"
33,15200,284,4120,1402,31,11,1011,11,2,"53033025401","530330254013000"
33,15201,284,4120,1402,31,11,1011,11,6,"53033025401","530330254013001"
33,15202,284,4120,1402,31,11,1011,11,26,"53033025401","530330254013002"
33,15203,284,4120,1406,31,11,11,11,53,"53033025401","530330254013003"
33,15204,284,4120,1406,31,11,11,11,24,"53033025401","530330254013004"
33,15205,284,4120,1402,31,11,1011,11,25,"53033025401","530330254013005"
33,15206,284,4120,1402,31,11,1011,11,10,"53033025401","530330254013006"
33,15207,285,4120,1401,31,11,1011,11,16,"53033025402","530330254021000"
33,15208,285,4120,1401,31,11,1011,11,53,"53033025402","530330254021001"
33,15209,285,4120,1401,31,11,11,11,7,"53033025402","530330254021002"
33,15210,285,4120,1401,31,11,11,11,47,"53033025402","530330254021003"
33,15211,285,4120,1405,31,11,11,11,71,"53033025402","530330254021004"
33,15212,285,4120,1405,31,11,11,11,34,"53033025402","530330254021005"
33,15213,285,4120,1405,31,11,11,11,32,"53033025402","530330254021006"
33,15214,285,4120,1405,31,11,1011,11,28,"53033025402","530330254021007"
33,15217,285,4120,1405,31,11,1011,11,23,"53033025402","530330254021010"
33,15218,285,4120,1401,31,11,11,11,14,"53033025402","530330254021011"
33,15219,285,4120,1401,31,11,1011,11,7,"53033025402","530330254021012"
33,15220,285,4120,1405,31,11,1011,11,7,"53033025402","530330254022000"
33,15221,285,4120,1402,31,11,1011,11,25,"53033025402","530330254023000"
33,15222,285,4120,1406,31,11,1011,11,13,"53033025402","530330254023001"
33,15223,285,4120,1406,31,11,11,11,16,"53033025402","530330254023002"
33,15224,285,4120,1406,31,11,11,11,11,"53033025402","530330254023003"
33,15225,285,4120,1406,31,11,11,11,13,"53033025402","530330254023004"
33,15226,285,4120,1406,31,11,11,11,27,"53033025402","530330254023005"
33,15227,285,4120,1406,31,11,11,11,21,"53033025402","530330254023006"
33,15228,285,4120,1405,31,11,11,11,54,"53033025402","530330254023007"
33,15229,285,4120,1405,31,11,11,11,15,"53033025402","530330254023008"
33,15230,285,4120,1406,31,11,11,11,21,"53033025402","530330254023009"
33,15231,285,4120,1406,31,11,11,11,14,"53033025402","530330254023010"
33,15232,285,4120,1401,31,11,11,11,18,"53033025402","530330254023011"
33,15233,285,4120,1401,31,11,11,11,10,"53033025402","530330254023012"
33,15234,285,4120,1405,31,11,11,11,23,"53033025402","530330254023013"
33,15235,285,4120,1405,31,11,11,11,14,"53033025402","530330254023014"
33,15236,285,4120,1405,31,11,11,11,28,"53033025402","530330254023015"
33,15237,285,4120,1401,31,11,11,11,18,"53033025402","530330254023016"
33,15238,285,4120,1401,31,11,11,11,32,"53033025402","530330254023017"
33,15239,285,4120,1401,31,11,11,11,18,"53033025402","530330254023018"
33,15240,285,4120,1401,31,11,11,11,23,"53033025402","530330254023019"
33,15241,286,4120,1397,31,11,1011,11,20,"53033025500","530330255001000"
33,15242,286,4120,1397,31,11,1011,11,16,"53033025500","530330255001001"
33,15243,286,4120,1397,31,11,1011,11,11,"53033025500","530330255001002"
33,15244,286,4120,1397,31,11,11,11,74,"53033025500","530330255001003"
33,15245,286,4120,1397,31,11,1011,11,78,"53033025500","530330255001004"
33,15246,286,4120,1397,31,11,1011,11,11,"53033025500","530330255001005"
33,15247,286,4120,1397,31,11,1011,11,15,"53033025500","530330255001006"
33,15248,286,4120,1397,31,11,1011,11,7,"53033025500","530330255001007"
33,15249,286,4120,1397,31,11,1011,11,11,"53033025500","530330255001008"
33,15250,286,4120,1397,31,11,1011,11,14,"53033025500","530330255001009"
33,15251,286,4120,1397,31,11,1011,11,1,"53033025500","530330255001010"
33,15252,286,4120,1397,31,11,1011,11,3,"53033025500","530330255001011"
33,15253,286,4120,1399,31,11,11,11,38,"53033025500","530330255002000"
33,15254,286,4120,1399,31,11,11,11,47,"53033025500","530330255002001"
33,15255,286,4120,1399,31,11,1011,11,40,"53033025500","530330255002002"
33,15256,286,4120,1402,31,11,1011,11,20,"53033025500","530330255002003"
33,15257,286,4120,1399,31,11,1011,11,16,"53033025500","530330255002004"
33,15258,286,4120,1399,31,11,11,11,8,"53033025500","530330255002005"
33,15259,286,4120,1399,31,11,11,11,12,"53033025500","530330255002006"
33,15260,286,4120,1399,31,11,1011,11,56,"53033025500","530330255002007"
33,15261,286,4120,1399,31,11,11,11,16,"53033025500","530330255002008"
33,15262,286,4120,1399,31,11,11,11,30,"53033025500","530330255002009"
33,15263,286,4120,1399,31,11,11,11,12,"53033025500","530330255002010"
33,15264,286,4120,1399,31,11,11,11,14,"53033025500","530330255002011"
33,15265,286,4120,1399,31,11,11,11,61,"53033025500","530330255002012"
33,15266,286,4120,1398,31,11,1011,11,17,"53033025500","530330255002013"
33,15267,286,4120,1398,31,11,1011,11,66,"53033025500","530330255002014"
33,15268,286,4120,1399,31,11,11,11,10,"53033025500","530330255002015"
33,15269,286,4120,1399,31,11,1011,11,16,"53033025500","530330255002016"
33,15270,286,4120,1399,31,11,1011,11,32,"53033025500","530330255003000"
33,15271,286,4120,1399,31,11,1011,11,30,"53033025500","530330255003001"
33,15272,286,4120,1399,31,11,1011,11,16,"53033025500","530330255003002"
33,15273,286,4120,1399,31,11,1011,11,33,"53033025500","530330255003003"
33,15274,286,4120,1398,31,11,1011,11,37,"53033025500","530330255003004"
33,15275,286,4120,1398,31,11,1011,11,20,"53033025500","530330255003005"
33,15276,286,4120,1398,31,11,1011,11,50,"53033025500","530330255003006"
33,15277,286,4120,1398,31,11,1011,11,18,"53033025500","530330255003007"
33,15278,286,4120,1398,31,11,1011,11,20,"53033025500","530330255003008"
33,15279,286,4120,1398,31,11,1011,11,46,"53033025500","530330255003009"
33,15280,286,4120,1398,31,11,1011,11,23,"53033025500","530330255003010"
33,15281,286,4120,1398,31,11,1011,11,30,"53033025500","530330255003011"
33,15282,286,4120,1398,31,11,1011,11,22,"53033025500","530330255003012"
33,15283,286,4120,1398,31,11,1011,11,37,"53033025500","530330255003013"
33,15284,286,4120,1398,31,11,1011,11,8,"53033025500","530330255003014"
33,15285,286,4120,1398,31,11,1011,11,2,"53033025500","530330255003015"
33,15286,286,4120,1398,31,11,1011,11,16,"53033025500","530330255003016"
33,15287,286,4120,1398,31,11,11,11,62,"53033025500","530330255003017"
33,15288,286,4120,1398,31,11,11,11,51,"53033025500","530330255003018"
33,15289,286,4120,1398,31,11,11,11,23,"53033025500","530330255003019"
33,15290,286,4120,1398,31,11,11,11,22,"53033025500","530330255003020"
33,15291,286,4120,1398,31,11,11,11,24,"53033025500","530330255003021"
33,15292,286,4120,1398,31,11,11,11,16,"53033025500","530330255003022"
33,15293,287,4210,1361,31,11,1011,11,180,"53033025601","530330256011000"
33,15294,287,4210,1361,31,11,1011,11,6,"53033025601","530330256011001"
33,15295,287,4210,1361,31,11,11,11,19,"53033025601","530330256011002"
33,15296,287,4210,1361,31,11,11,11,16,"53033025601","530330256011003"
33,15297,287,4210,1361,31,11,1011,11,9,"53033025601","530330256011004"
33,15298,287,4210,1361,31,11,1011,11,14,"53033025601","530330256011005"
33,15299,287,4210,1361,31,11,11,11,48,"53033025601","530330256011006"
33,15300,287,4210,1361,31,11,11,11,16,"53033025601","530330256011007"
33,15301,287,4210,1360,31,11,11,11,39,"53033025601","530330256011008"
33,15302,287,4210,1360,31,11,11,11,1,"53033025601","530330256011009"
33,15303,287,4210,1361,31,11,11,11,55,"53033025601","530330256011010"
33,15304,287,4210,1361,31,11,11,11,15,"53033025601","530330256011011"
33,15305,287,4210,1361,31,11,11,11,24,"53033025601","530330256011012"
33,15306,287,4210,1361,31,11,11,11,24,"53033025601","530330256011013"
33,15307,287,4210,1361,31,11,11,11,14,"53033025601","530330256011014"
33,15308,287,4210,1361,31,11,11,11,25,"53033025601","530330256011015"
33,15309,287,4210,1361,31,11,11,11,25,"53033025601","530330256011016"
33,15310,287,4210,1360,31,11,1011,11,49,"53033025601","530330256012000"
33,15311,287,4210,1360,31,11,1011,11,3,"53033025601","530330256012001"
33,15312,287,4210,1360,31,11,1011,11,6,"53033025601","530330256012002"
33,15313,287,4210,1359,31,11,11,11,18,"53033025601","530330256012003"
33,15316,287,4210,1360,31,11,11,11,4,"53033025601","530330256012006"
33,15317,287,4210,1360,31,11,1011,11,6,"53033025601","530330256012007"
33,15318,287,4210,1359,31,11,1011,11,74,"53033025601","530330256012008"
33,15319,287,4210,1359,31,11,11,11,18,"53033025601","530330256012009"
33,15320,287,4210,1359,31,11,1011,11,14,"53033025601","530330256012010"
33,15321,287,4210,1359,31,11,1011,11,26,"53033025601","530330256012011"
33,15322,287,4210,1359,31,11,1011,11,131,"53033025601","530330256013000"
33,15323,287,4210,1359,31,11,11,11,14,"53033025601","530330256013001"
33,15324,287,4210,1359,31,11,11,11,12,"53033025601","530330256013002"
33,15325,287,4210,1359,31,11,11,11,12,"53033025601","530330256013003"
33,15326,287,4210,1359,31,11,11,11,10,"53033025601","530330256013004"
33,15327,287,4210,1359,31,11,11,11,15,"53033025601","530330256013005"
33,15328,287,4210,1359,31,11,1011,11,15,"53033025601","530330256013006"
33,15329,287,4210,1359,31,11,1011,11,18,"53033025601","530330256013007"
33,15330,287,4210,1359,31,11,11,11,7,"53033025601","530330256013008"
33,15332,287,4210,1359,31,11,11,11,43,"53033025601","530330256013010"
33,15333,287,4210,1359,31,11,1011,11,26,"53033025601","530330256013011"
33,15334,287,4210,1359,31,11,11,11,34,"53033025601","530330256013012"
33,15335,287,4210,1359,31,11,11,11,55,"53033025601","530330256013013"
33,15336,287,4210,1359,31,11,11,11,5,"53033025601","530330256013014"
33,15337,287,4210,1359,31,11,11,11,16,"53033025601","530330256013015"
33,15338,287,4210,1359,31,11,11,11,72,"53033025601","530330256013016"
33,15339,287,4210,1359,31,11,11,11,6,"53033025601","530330256013017"
33,15340,287,4210,1359,31,11,11,11,13,"53033025601","530330256013018"
33,15341,287,4210,1359,31,11,11,11,9,"53033025601","530330256013019"
33,15342,287,4210,1359,31,11,11,11,23,"53033025601","530330256013020"
33,15343,287,4210,1359,31,11,11,11,23,"53033025601","530330256013021"
33,15344,288,4210,1364,31,11,11,11,69,"53033025602","530330256021000"
33,15345,288,4210,1364,31,11,11,11,4,"53033025602","530330256021001"
33,15346,288,4210,1364,31,11,11,11,22,"53033025602","530330256021002"
33,15347,288,4210,1361,31,11,11,11,48,"53033025602","530330256021003"
33,15348,288,4210,1361,31,11,11,11,17,"53033025602","530330256021004"
33,15349,288,4210,1361,31,11,11,11,16,"53033025602","530330256021005"
33,15350,288,4210,1361,31,11,11,11,15,"53033025602","530330256021006"
33,15351,288,4210,1361,31,11,11,11,4,"53033025602","530330256021007"
33,15352,288,4210,1364,31,11,11,11,108,"53033025602","530330256021008"
33,15353,288,4210,1364,31,11,11,11,16,"53033025602","530330256021009"
33,15354,288,4210,1364,31,11,11,11,13,"53033025602","530330256021010"
33,15355,288,4210,1364,31,11,11,11,16,"53033025602","530330256021011"
