county_id,"census_2010_block_id",census_block_id,census_tract_id,faz_id,zone_id,city_id,control_id,control_hct_id,target_id,cnt,"census_2010_tract_id"
33,"530330119003017",15634,130,5915,856,34,2,1002,2,18,"53033011900"
33,"530330202003002",15635,134,6410,1838,35,25,25,25,15,"53033020200"
33,"530330026004008",15636,27,6226,121,34,2,2,2,27,"53033002600"
33,"530330026004010",15637,27,6226,121,34,2,1002,2,24,"53033002600"
33,"530330026004006",15638,27,6226,122,34,2,1002,2,29,"53033002600"
33,"530330026004005",15639,27,6226,122,34,2,1002,2,23,"53033002600"
33,"530330026004013",15640,27,6226,122,34,2,1002,2,34,"53033002600"
33,"530330026004012",15641,27,6226,122,34,2,1002,2,10,"53033002600"
33,"530330026004011",15642,27,6226,121,34,2,1002,2,8,"53033002600"
33,"530330027001025",15643,28,6224,124,34,2,1002,2,27,"53033002700"
33,"530330041002026",15644,41,6216,202,34,2,2,2,10,"53033004100"
33,"530330041002020",15645,41,6216,202,34,2,2,2,18,"53033004100"
33,"530330041002022",15646,41,6216,202,34,2,2,2,8,"53033004100"
33,"530330303132003",15647,310,3020,1126,14,6,6,6,1,"53033030313"
33,"530330300062008",15648,298,3020,1092,14,6,1006,6,32,"53033030006"
33,"530330298023000",15649,292,3030,1076,39,15,15,15,67,"53033029802"
33,"530330059005022",15650,61,6124,353,34,2,2,2,10,"53033005900"
33,"530330059005015",15651,61,6124,353,34,2,2,2,11,"53033005900"
33,"530330209001000",15652,142,6410,1879,35,25,1025,25,21,"53033020900"
33,"530330097011012",15653,101,5720,691,34,2,1002,2,44,"53033009701"
33,"530330097011014",15654,101,5720,692,34,2,1002,2,11,"53033009701"
33,"530330097011013",15655,101,5720,692,34,2,1002,2,50,"53033009701"
33,"530330278003007",15656,251,3815,999,7,5,5,5,17,"53033027800"
33,"530330278003009",15657,251,3815,999,7,5,5,5,20,"53033027800"
33,"530330278003006",15658,251,3815,999,7,5,5,5,19,"53033027800"
33,"530330266001002",15659,238,3816,861,39,20,1020,20,9,"53033026600"
33,"530330098002003",15660,103,5720,684,34,2,2,2,26,"53033009800"
33,"530330097022009",15661,102,5720,696,34,2,1002,2,28,"53033009702"
33,"530330097022008",15662,102,5720,696,34,2,1002,2,25,"53033009702"
33,"530330098004009",15663,103,5720,696,34,2,1002,2,23,"53033009800"
33,"530330098004008",15664,103,5720,696,34,2,1002,2,33,"53033009800"
33,"530330116002011",15665,127,5715,789,34,2,2,2,22,"53033011600"
33,"530330116002014",15666,127,5715,789,34,2,2,2,23,"53033011600"
33,"530330116002015",15667,127,5715,789,34,2,2,2,23,"53033011600"
33,"530330116002018",15668,127,5715,789,34,2,2,2,26,"53033011600"
33,"530330116002019",15669,127,5715,789,34,2,2,2,24,"53033011600"
33,"530330116002012",15670,127,5715,789,34,2,2,2,25,"53033011600"
33,"530330116002013",15671,127,5715,789,34,2,2,2,25,"53033011600"
33,"530330116002016",15672,127,5715,789,34,2,2,2,24,"53033011600"
33,"530330116002017",15673,127,5715,789,34,2,2,2,23,"53033011600"
33,"530330116002020",15674,127,5715,789,34,2,2,2,24,"53033011600"
33,"530330098005002",15675,103,5720,688,34,2,1002,2,32,"53033009800"
33,"530330098005001",15676,103,5720,688,34,2,1002,2,33,"53033009800"
33,"530330047001017",15677,48,6316,260,34,2,1002,2,27,"53033004700"
33,"530330315023006",15680,334,6900,2080,39,205,205,34,7,"53033031502"
33,"530330315023019",15681,334,6900,2079,39,205,205,34,27,"53033031502"
33,"530330315023026",15682,334,6900,2079,19,301,301,64,11,"53033031502"
33,"530330315023069",15683,334,6900,2079,19,301,301,64,3,"53033031502"
33,"530330315023074",15684,334,6900,2079,19,301,301,64,2,"53033031502"
33,"530330315023005",15685,334,6900,2080,13,34,34,34,1,"53033031502"
33,"530330315023008",15686,334,6900,2080,39,205,205,34,1,"53033031502"
33,"530330315023007",15687,334,6900,2080,13,34,34,34,1,"53033031502"
33,"530330315023032",15688,334,6900,2080,13,34,34,34,2,"53033031502"
33,"530330303041017",15689,302,3010,1145,14,6,6,6,53,"53033030304"
33,"530330303104001",15690,307,3010,1140,14,6,6,6,1,"53033030310"
33,"530330303104002",15691,307,3010,1140,14,6,6,6,1,"53033030310"
33,"530330303041000",15692,302,3010,1145,14,6,6,6,42,"53033030304"
33,"530330308013005",15694,320,3120,1161,2,3,3,3,6,"53033030801"
33,"530330308011038",15695,320,3120,1161,2,3,3,3,2,"53033030801"
33,"530330310001017",15696,324,3120,1158,2,3,3,3,622,"53033031000"
33,"530330308011027",15697,320,3120,1161,2,3,3,3,3,"53033030801"
33,"530330308021002",15698,321,3120,1160,2,3,3,3,3,"53033030802"
33,"530330308021000",15699,321,3120,1160,2,3,3,3,2,"53033030802"
33,"530330308021009",15700,321,3120,1160,2,3,3,3,34,"53033030802"
33,"530330308013010",15701,320,3120,1161,2,3,3,3,1,"53033030801"
33,"530330308013008",15702,320,3120,1161,39,46,46,46,9,"53033030801"
33,"530330308021001",15703,321,3120,1160,2,3,3,3,6,"53033030802"
33,"530330310002003",15704,324,3120,1158,2,3,3,3,9,"53033031000"
33,"530330310002004",15705,324,3120,1158,2,3,3,3,20,"53033031000"
33,"530330312043016",15707,327,3425,2056,19,301,301,64,2,"53033031204"
33,"530330315013036",15709,333,6900,2049,19,64,64,64,3,"53033031501"
33,"530330315013032",15710,333,6900,2049,19,64,64,64,5,"53033031501"
33,"530330004023014",15711,5,6326,35,34,2,2,2,28,"53033000402"
33,"530330277024026",15712,250,6930,2087,19,64,64,64,8,"53033027702"
33,"530330277021032",15713,250,6930,2087,19,64,64,64,6,"53033027702"
33,"530330297002011",15714,290,3505,1223,18,8,8,8,101,"53033029700"
33,"530330297002012",15715,290,3505,1223,39,52,52,52,22,"53033029700"
33,"530330297002015",15716,290,3505,1223,39,52,52,52,1,"53033029700"
33,"530330297004031",15717,290,3505,1222,18,8,1008,8,1,"53033029700"
33,"530330297002013",15718,290,3505,1222,39,52,52,52,1,"53033029700"
33,"530330320051031",15719,352,3320,1235,19,64,64,64,10,"53033032005"
33,"530330320052012",15720,352,3320,2008,10,32,32,32,12,"53033032005"
33,"530330316034016",15721,336,3310,2016,19,64,64,64,3,"53033031603"
33,"530330315011012",15722,333,6900,2017,19,301,301,64,2,"53033031501"
33,"530330019003006",15723,21,6225,94,34,2,1002,2,52,"53033001900"
33,"530330320062041",15724,353,3320,2026,22,36,36,36,36,"53033032006"
33,"530330277014025",15725,249,6930,2082,19,64,64,64,3,"53033027701"
33,"530330277014024",15726,249,6930,2085,19,64,64,64,33,"53033027701"
33,"530330277014032",15727,249,6930,2085,19,64,64,64,7,"53033027701"
33,"530330277014033",15728,249,6930,2085,19,64,64,64,8,"53033027701"
33,"530330286005002",15729,260,3706,996,7,5,5,5,1,"53033028600"
33,"530330286005020",15730,260,3706,996,27,39,39,39,24,"53033028600"
33,"530330286005015",15731,260,3706,996,27,39,39,39,39,"53033028600"
33,"530330286002000",15732,260,3706,1002,27,39,39,39,99,"53033028600"
33,"530330286005001",15733,260,3706,996,7,5,5,5,1,"53033028600"
33,"530330286005000",15734,260,3706,996,7,5,5,5,13,"53033028600"
33,"530330286005019",15735,260,3706,996,27,39,39,39,36,"53033028600"
33,"530330286005009",15736,260,3706,996,27,39,39,39,1,"53033028600"
33,"530330286005018",15737,260,3706,996,27,39,39,39,17,"53033028600"
33,"530330286005021",15738,260,3706,996,27,39,39,39,11,"53033028600"
33,"530330286005016",15739,260,3706,996,27,39,39,39,5,"53033028600"
33,"530330286005010",15740,260,3706,996,27,39,39,39,4,"53033028600"
33,"530330286005011",15741,260,3706,996,27,39,39,39,10,"53033028600"
33,"530330279004019",15742,252,3815,998,27,39,39,39,1,"53033027900"
33,"530330286005008",15743,260,3706,996,27,39,39,39,10,"53033028600"
33,"530330258061017",15744,230,4110,1347,31,11,1011,11,44,"53033025806"
33,"530330258061005",15745,230,4110,1346,31,11,11,11,84,"53033025806"
33,"530330258061008",15746,230,4110,1346,31,11,1011,11,1,"53033025806"
33,"530330258061007",15747,230,4110,1346,31,11,11,11,6,"53033025806"
33,"530330258061020",15748,230,4110,1345,31,11,11,11,82,"53033025806"
33,"530330262001179",15749,234,4110,966,31,11,1011,11,19,"53033026200"
33,"530330258061006",15750,230,4110,1346,31,11,11,11,12,"53033025806"
33,"530330258061001",15751,230,4110,1347,31,11,1011,11,95,"53033025806"
33,"530330262001061",15752,234,4110,965,31,11,11,11,11,"53033026200"
33,"530330319043034",15753,345,4230,1372,19,64,64,64,1,"53033031904"
33,"530330319061051",15754,346,3413,1326,19,64,64,64,13,"53033031906"
33,"530330319061050",15755,346,3413,1326,19,64,64,64,10,"53033031906"
33,"530330319061060",15756,346,3413,1326,19,64,64,64,3,"53033031906"
33,"530330319061049",15757,346,3413,1326,19,64,64,64,8,"53033031906"
33,"530330319061043",15758,346,3413,1326,19,64,64,64,9,"53033031906"
33,"530330319061059",15759,346,3413,1326,19,64,64,64,4,"53033031906"
33,"530330319061005",15760,346,3413,1326,19,64,64,64,10,"53033031906"
33,"530330319061037",15761,346,3413,1326,19,64,64,64,1,"53033031906"
33,"530330320034054",15762,351,3330,2000,19,301,301,64,5,"53033032003"
33,"530330327025128",15763,394,6910,1997,19,64,64,64,1,"53033032702"
33,"530330327025177",15764,394,6910,1997,19,64,64,64,13,"53033032702"
33,"530330327025156",15765,394,6910,1997,19,64,64,64,1,"53033032702"
33,"530330327025159",15766,394,6910,1997,19,64,64,64,2,"53033032702"
33,"530330327025044",15767,394,6910,1996,19,301,301,64,1,"53033032702"
33,"530330113001003",15768,123,5716,803,34,2,2,2,12,"53033011300"
33,"530330112002062",15769,122,5716,803,34,2,2,2,4,"53033011200"
33,"530330108001019",15770,116,5716,757,34,2,2,2,1,"53033010800"
33,"530330246021002",15772,205,4400,1481,24,18,18,18,19,"53033024602"
33,"530330246022010",15773,205,4400,1481,24,18,18,18,122,"53033024602"
33,"530330246021003",15774,205,4400,1481,24,18,18,18,28,"53033024602"
33,"530330246022008",15775,205,4400,1481,24,18,18,18,21,"53033024602"
33,"530330246022007",15776,205,4400,1481,24,18,18,18,46,"53033024602"
33,"530330246021008",15777,205,4400,1481,24,18,18,18,16,"53033024602"
33,"530330246022014",15778,205,4400,1481,24,18,18,18,22,"53033024602"
33,"530330246021004",15779,205,4400,1481,24,18,18,18,1,"53033024602"
33,"530330321023002",15780,358,3330,1379,19,64,64,64,2,"53033032102"
33,"530330322101049",15781,364,4607,1979,19,64,64,64,7,"53033032210"
33,"530330326021000",15782,393,6505,1985,37,44,44,44,99,"53033032602"
33,"530330326021013",15783,393,6505,1985,39,208,208,44,29,"53033032602"
33,"530330328001061",15784,397,6910,1986,37,44,44,44,3,"53033032800"
33,"530330327031004",15785,395,6506,1987,37,44,44,44,2,"53033032703"
33,"530330326021064",15786,393,6505,1985,37,44,44,44,2,"53033032602"
33,"530330328001063",15787,397,6910,1986,37,44,44,44,1,"53033032800"
33,"530330326024001",15788,393,6505,1983,37,44,44,44,3,"53033032602"
33,"530330328001055",15789,397,6910,1986,37,44,44,44,1,"53033032800"
33,"530330326024002",15790,393,6505,1980,37,44,44,44,1,"53033032602"
33,"530330327032017",15791,395,6506,1988,37,44,44,44,3,"53033032703"
33,"530330326024000",15792,393,6505,1983,37,44,44,44,1,"53033032602"
33,"530330328001056",15793,397,6910,1986,37,44,44,44,1,"53033032800"
33,"530330327032011",15794,395,6506,1988,37,44,44,44,61,"53033032703"
33,"530330328002021",15795,397,6910,1994,19,301,301,64,1,"53033032800"
33,"530330328002141",15796,397,6910,1995,19,301,301,64,1,"53033032800"
33,"530330067003011",15797,69,6123,401,34,2,2,2,22,"53033006700"
33,"530330067003010",15798,69,6123,401,34,2,2,2,9,"53033006700"
33,"530330241003023",15799,199,5100,1593,9,31,31,31,38,"53033024100"
33,"530330241004017",15800,199,5100,1594,9,31,31,31,3,"53033024100"
33,"530330230001000",15801,181,5020,1574,4,1,1,1,6,"53033023000"
33,"530330230004001",15802,181,5020,1574,4,1,1,1,70,"53033023000"
33,"530330323152035",15803,374,5426,1922,19,64,64,64,12,"53033032315"
33,"530330322152000",15804,369,4607,1945,19,64,64,64,11,"53033032215"
33,"530330322152020",15805,369,4607,1945,19,64,64,64,19,"53033032215"
33,"530330325002069",15806,391,6606,1946,19,64,64,64,32,"53033032500"
33,"530330323152036",15807,374,5426,1922,19,64,64,64,4,"53033032315"
33,"530330326012001",15809,392,6505,1947,19,301,301,64,1,"53033032601"
33,"530330328002004",15810,397,6910,1994,19,301,301,64,2,"53033032800"
33,"530330006003007",15811,7,6326,31,34,2,2,2,75,"53033000600"
33,"530330004022007",15812,5,6326,33,34,2,1002,2,33,"53033000402"
33,"530330013001001",15813,14,6225,73,34,2,1002,2,3,"53033001300"
33,"530330013001003",15814,14,6326,45,34,2,1002,2,29,"53033001300"
33,"530330013001002",15815,14,6225,73,34,2,1002,2,2,"53033001300"
33,"530330006004005",15816,7,6326,30,34,2,2,2,33,"53033000600"
33,"530330006004018",15817,7,6326,31,34,2,1002,2,29,"53033000600"
33,"530330006004024",15818,7,6326,30,34,2,1002,2,4,"53033000600"
33,"530330006004029",15819,7,6326,30,34,2,1002,2,1,"53033000600"
33,"530330006004020",15820,7,6326,30,34,2,1002,2,1,"53033000600"
33,"530330006004007",15821,7,6326,30,34,2,1002,2,1,"53033000600"
33,"530330006003012",15822,7,6326,29,34,2,2,2,70,"53033000600"
33,"530330222031005",15823,165,5515,1727,20,9,9,9,68,"53033022203"
33,"530330222031012",15824,165,5515,1721,20,9,9,9,47,"53033022203"
33,"530330222025009",15825,164,5515,1720,20,9,1009,9,8,"53033022202"
33,"530330222022002",15826,164,5515,1727,20,9,1009,9,2,"53033022202"
33,"530330222025007",15827,164,5515,1720,20,9,1009,9,7,"53033022202"
33,"530330222032007",15828,165,5515,1724,20,9,9,9,5,"53033022203"
33,"530330222031007",15829,165,5515,1727,20,9,9,9,47,"53033022203"
33,"530330222025008",15830,164,5515,1720,20,9,1009,9,2,"53033022202"
33,"530330323262009",15831,385,4706,1907,19,64,64,64,13,"53033032326"
33,"530330323214000",15832,380,5545,1711,19,64,64,64,2,"53033032321"
33,"530330323214001",15833,380,5545,1711,19,64,64,64,49,"53033032321"
33,"530330323262004",15834,385,4706,1907,19,64,64,64,1,"53033032326"
33,"530330323262008",15835,385,4706,1907,19,64,64,64,16,"53033032326"
33,"530330324024015",15836,390,6605,1918,19,64,64,64,6,"53033032402"
33,"530330325001017",15837,391,6606,1895,19,301,301,64,4,"53033032500"
33,"530330328003390",15839,397,6910,1995,19,64,64,64,13,"53033032800"
33,"530330328003205",15840,397,6910,1995,19,64,64,64,8,"53033032800"
33,"530330328003387",15841,397,6910,1995,19,64,64,64,2,"53033032800"
33,"530330328003449",15842,397,6910,1995,19,301,301,64,12,"53033032800"
33,"530330328003008",15843,397,6910,1995,19,301,301,64,22,"53033032800"
33,"530330273003014",15844,245,3705,932,33,12,12,12,1,"53033027300"
33,"530330110021018",15845,119,5916,811,34,2,1002,2,18,"53033011002"
33,"530330006001007",15846,7,6326,8,34,2,1002,2,38,"53033000600"
33,"530330006001023",15847,7,6326,29,34,2,1002,2,50,"53033000600"
33,"530330006003000",15848,7,6326,29,34,2,1002,2,22,"53033000600"
33,"530330006003002",15849,7,6326,29,34,2,1002,2,7,"53033000600"
33,"530330006003001",15850,7,6326,29,34,2,1002,2,90,"53033000600"
33,"530330006003017",15851,7,6326,29,34,2,1002,2,22,"53033000600"
33,"530330006004000",15852,7,6326,29,34,2,2,2,50,"53033000600"
33,"530330006003011",15853,7,6326,29,34,2,2,2,3,"53033000600"
33,"530330006003013",15854,7,6326,29,34,2,2,2,11,"53033000600"
33,"530330006003004",15855,7,6326,29,34,2,2,2,18,"53033000600"
33,"530330006003003",15856,7,6326,29,34,2,2,2,8,"53033000600"
33,"530330006001024",15857,7,6326,29,34,2,2,2,53,"53033000600"
33,"530330087003005",15858,91,6114,601,34,2,1002,2,21,"53033008700"
33,"530330087003012",15859,91,6114,601,34,2,1002,2,10,"53033008700"
33,"530330208002016",15860,141,6410,1845,35,25,25,25,9,"53033020800"
33,"530330220061003",15861,160,5306,1695,20,9,9,9,1,"53033022006"
33,"530330220061008",15862,160,5306,1695,20,9,1009,9,3,"53033022006"
33,"530330076002007",15863,79,6114,557,34,2,1002,2,38,"53033007600"
33,"530330079005000",15864,82,6114,557,34,2,1002,2,22,"53033007900"
33,"530330079005001",15865,82,6114,557,34,2,1002,2,30,"53033007900"
33,"530330274003004",15866,246,3825,945,7,5,1005,5,14,"53033027400"
33,"530330274003005",15867,246,3825,945,7,5,1005,5,19,"53033027400"
33,"530330018001015",15868,20,6225,93,34,2,1002,2,22,"53033001800"
33,"530330018001014",15869,20,6225,93,34,2,1002,2,33,"53033001800"
33,"530330033001012",15870,34,6316,163,34,2,1002,2,18,"53033003300"
33,"530330033001011",15871,34,6316,163,34,2,1002,2,25,"53033003300"
33,"530330033001010",15872,34,6316,163,34,2,1002,2,52,"53033003300"
33,"530330033001009",15873,34,6316,163,34,2,1002,2,54,"53033003300"
33,"530330033001008",15874,34,6316,163,34,2,1002,2,37,"53033003300"
33,"530330033001007",15875,34,6316,163,34,2,1002,2,26,"53033003300"
33,"530330033001006",15876,34,6316,165,34,2,1002,2,30,"53033003300"
33,"530330036004011",15877,37,6224,176,34,2,1002,2,33,"53033003600"
33,"530330278003017",15878,251,3815,999,7,5,5,5,20,"53033027800"
33,"530330319031007",15879,344,4230,1369,31,11,11,11,19,"53033031903"
33,"530330319031021",15880,344,4230,1369,31,11,11,11,53,"53033031903"
33,"530330220051003",15881,159,5306,1731,20,9,1009,9,15,"53033022005"
33,"530330096004000",15882,100,5720,678,34,2,1002,2,21,"53033009600"
33,"530330325003063",15883,391,6606,1919,8,30,30,30,4,"53033032500"
33,"530330325003065",15884,391,6606,1919,8,30,30,30,11,"53033032500"
33,"530330229021003",15885,180,5415,1621,30,10,10,10,21,"53033022902"
33,"530330303041027",15886,302,3010,1145,14,6,6,6,1,"53033030304"
33,"530330303041029",15887,302,3010,1145,14,6,6,6,5,"53033030304"
33,"530330303041025",15888,302,3010,1145,14,6,6,6,1,"53033030304"
33,"530330323132027",15889,373,5426,1649,30,10,1010,10,4,"53033032313"
33,"530330228032007",15890,178,5415,1624,30,10,10,10,80,"53033022803"
33,"530330323171003",15891,376,4606,1937,32,42,42,42,166,"53033032317"
33,"530330323172008",15892,376,4606,1938,32,42,42,42,25,"53033032317"
33,"530330323172009",15893,376,4606,1938,32,42,42,42,53,"53033032317"
33,"530330323171004",15894,376,4606,1937,32,42,42,42,12,"53033032317"
33,"530330323171005",15895,376,4606,1937,32,42,42,42,15,"53033032317"
33,"530330323171009",15896,376,4606,1937,32,42,42,42,18,"53033032317"
33,"530330323175001",15897,376,4606,1938,32,42,42,42,14,"53033032317"
33,"530330323175002",15898,376,4606,1938,32,42,42,42,11,"53033032317"
33,"530330323175000",15899,376,4606,1938,32,42,42,42,14,"53033032317"
33,"530330206003003",15900,139,6410,1849,35,25,25,25,60,"53033020600"
33,"530330206004007",15901,139,6410,1848,35,25,25,25,26,"53033020600"
33,"530330112002040",15902,122,5815,806,34,2,2,2,10,"53033011200"
33,"530330093003100",15903,97,5825,670,34,2,1002,2,2,"53033009300"
33,"530330093003005",15904,97,5825,669,34,2,1002,2,9,"53033009300"
33,"530330093003006",15905,97,5825,669,34,2,1002,2,13,"53033009300"
33,"530330093003001",15906,97,5825,669,34,2,1002,2,12,"53033009300"
33,"530330100021014",15907,106,5825,669,34,2,1002,2,12,"53033010002"
33,"530330100021009",15908,106,5825,669,34,2,1002,2,12,"53033010002"
33,"530330100021008",15909,106,5825,669,34,2,1002,2,14,"53033010002"
33,"530330100022008",15910,106,5925,658,34,2,1002,2,9,"53033010002"
33,"530330100022000",15911,106,5925,658,34,2,1002,2,11,"53033010002"
33,"530330100023004",15912,106,5925,658,34,2,1002,2,9,"53033010002"
33,"530330100022007",15913,106,5925,658,34,2,1002,2,9,"53033010002"
33,"530330100023005",15914,106,5925,658,34,2,1002,2,9,"53033010002"
33,"530330100023002",15915,106,5925,658,34,2,1002,2,11,"53033010002"
33,"530330100023023",15916,106,5925,667,34,2,1002,2,12,"53033010002"
33,"530330100023024",15917,106,5925,667,34,2,1002,2,13,"53033010002"
33,"530330100023018",15918,106,5925,667,34,2,1002,2,12,"53033010002"
33,"530330100023013",15919,106,5925,667,34,2,1002,2,11,"53033010002"
33,"530330100023012",15920,106,5925,658,34,2,1002,2,12,"53033010002"
33,"530330100023009",15921,106,5925,658,34,2,1002,2,12,"53033010002"
33,"530330100023001",15922,106,5925,658,34,2,1002,2,12,"53033010002"
33,"530330100023000",15923,106,5925,658,34,2,1002,2,11,"53033010002"
33,"530330100023010",15924,106,5925,658,34,2,1002,2,7,"53033010002"
33,"530330100023011",15925,106,5925,658,34,2,1002,2,10,"53033010002"
33,"530330100023020",15926,106,5925,667,34,2,1002,2,10,"53033010002"
33,"530330100023019",15927,106,5925,667,34,2,1002,2,12,"53033010002"
33,"530330100023025",15928,106,5925,667,34,2,1002,2,11,"53033010002"
33,"530330100023026",15929,106,5925,667,34,2,1002,2,10,"53033010002"
33,"530330100011011",15930,105,5925,666,34,2,1002,2,11,"53033010001"
33,"530330100011010",15931,105,5925,666,34,2,1002,2,9,"53033010001"
33,"530330100011009",15932,105,5925,666,34,2,1002,2,11,"53033010001"
33,"530330100011008",15933,105,5925,666,34,2,1002,2,11,"53033010001"
33,"530330100011004",15934,105,5925,666,34,2,1002,2,10,"53033010001"
33,"530330100021001",15935,106,5825,669,34,2,1002,2,13,"53033010002"
33,"530330100021004",15936,106,5825,669,34,2,1002,2,12,"53033010002"
33,"530330100021007",15937,106,5825,669,34,2,1002,2,12,"53033010002"
33,"530330100021010",15938,106,5825,669,34,2,1002,2,12,"53033010002"
33,"530330100021013",15939,106,5825,669,34,2,1002,2,13,"53033010002"
33,"530330100021012",15940,106,5925,668,34,2,1002,2,13,"53033010002"
33,"530330100021011",15941,106,5925,668,34,2,1002,2,13,"53033010002"
33,"530330100021006",15942,106,5925,668,34,2,1002,2,13,"53033010002"
33,"530330100021005",15943,106,5925,668,34,2,1002,2,11,"53033010002"
33,"530330100021000",15944,106,5925,668,34,2,1002,2,1,"53033010002"
33,"530330100022005",15945,106,5925,658,34,2,1002,2,7,"53033010002"
33,"530330100022014",15946,106,5925,667,34,2,1002,2,1,"53033010002"
33,"530330100022016",15947,106,5925,668,34,2,1002,2,12,"53033010002"
33,"530330100022021",15948,106,5925,668,34,2,1002,2,13,"53033010002"
33,"530330100022022",15949,106,5925,668,34,2,1002,2,13,"53033010002"
33,"530330303061022",15950,304,3010,1144,14,6,6,6,20,"53033030306"
33,"530330303123010",15951,309,3010,1144,14,6,6,6,25,"53033030312"
33,"530330303123006",15952,309,3010,1144,14,6,6,6,1,"53033030312"
33,"530330303061018",15953,304,3010,1144,14,6,6,6,2,"53033030306"
33,"530330303061017",15954,304,3010,1144,14,6,6,6,1,"53033030306"
33,"530330303061015",15955,304,3010,1144,14,6,6,6,3,"53033030306"
33,"530330271002007",15956,243,3825,903,7,5,5,5,19,"53033027100"
33,"530330309021019",15957,323,3110,1156,29,41,41,41,41,"53033030902"
33,"530330309021023",15958,323,3110,1156,29,41,41,41,50,"53033030902"
33,"530330105002000",15959,112,5720,734,34,2,1002,2,30,"53033010500"
33,"530330105002001",15960,112,5720,734,34,2,1002,2,30,"53033010500"
33,"530330100024026",15961,106,5925,668,34,2,1002,2,18,"53033010002"
33,"530330100024025",15962,106,5925,668,34,2,1002,2,17,"53033010002"
33,"530330208002013",15963,141,6410,1845,35,25,25,25,24,"53033020800"
33,"530330208002012",15964,141,6410,1845,35,25,25,25,16,"53033020800"
33,"530330048002019",15965,49,6316,325,34,2,1002,2,31,"53033004800"
33,"530330216002026",15966,148,5535,1758,17,16,1016,16,1,"53033021600"
33,"530330228032014",15967,178,5415,1625,30,10,1010,10,2,"53033022803"
33,"530330076003010",15968,79,6114,555,34,2,1002,2,3,"53033007600"
33,"530330254004002",15969,221,4120,1406,31,11,11,11,21,"53033025400"
33,"530330315023014",15970,334,6900,2080,19,64,64,64,29,"53033031502"
33,"530330310002013",15972,324,3120,1158,2,3,3,3,5,"53033031000"
33,"530330310002018",15973,324,3120,1158,2,3,3,3,31,"53033031000"
33,"530330310002009",15974,324,3120,1158,2,3,3,3,7,"53033031000"
33,"530330310001027",15975,324,3120,1158,2,3,3,3,33,"53033031000"
33,"530330310002011",15976,324,3120,1158,2,3,3,3,1,"53033031000"
33,"530330310002005",15977,324,3120,1158,2,3,3,3,5,"53033031000"
33,"530330312021019",15978,326,3200,2057,19,301,301,64,29,"53033031202"
33,"530330312021020",15979,326,3200,2057,19,301,301,64,62,"53033031202"
33,"530330315013047",15980,333,6900,2049,19,64,64,64,27,"53033031501"
33,"530330315013045",15981,333,6900,2049,19,64,64,64,2,"53033031501"
33,"530330315013050",15982,333,6900,2049,19,301,301,64,1,"53033031501"
33,"530330315013053",15983,333,6900,2049,19,301,301,64,1,"53033031501"
33,"530330315013049",15984,333,6900,2049,19,64,64,64,1,"53033031501"
33,"530330254002001",15985,221,4120,1403,31,11,1011,11,5,"53033025400"
33,"530330297002034",15988,290,3505,1215,2,3,3,3,2,"53033029700"
33,"530330297002030",15989,290,3505,1215,18,8,8,8,92,"53033029700"
33,"530330305032001",15990,316,3505,1222,19,301,301,64,1,"53033030503"
33,"530330320062033",15992,353,3320,2029,19,64,64,64,25,"53033032006"
33,"530330320062028",15993,353,3320,2029,10,32,32,32,2,"53033032006"
33,"530330320062023",15994,353,3320,2029,19,64,64,64,7,"53033032006"
33,"530330320062025",15995,353,3320,2026,19,64,64,64,54,"53033032006"
33,"530330316032000",15996,336,3310,2020,19,301,301,64,43,"53033031603"
33,"530330316032002",15997,336,3310,2020,19,301,301,64,6,"53033031603"
33,"530330316032004",15998,336,3310,2020,19,301,301,64,23,"53033031603"
33,"530330315012001",15999,333,6900,2019,19,301,301,64,2,"53033031501"
33,"530330315021232",16000,334,6900,2018,19,301,301,64,1,"53033031502"
33,"530330277015004",16001,249,6930,2085,19,64,64,64,68,"53033027701"
33,"530330277015003",16002,249,6930,2085,19,64,64,64,79,"53033027701"
33,"530330277015005",16003,249,6930,2085,19,64,64,64,1,"53033027701"
33,"530330286002004",16004,260,3706,1002,27,39,39,39,16,"53033028600"
33,"530330286002006",16005,260,3706,1002,27,39,39,39,19,"53033028600"
33,"530330286006006",16006,260,3706,1002,27,39,39,39,59,"53033028600"
33,"530330286006007",16007,260,3706,1002,27,39,39,39,70,"53033028600"
33,"530330286003002",16008,260,3706,1002,27,39,39,39,4,"53033028600"
33,"530330286003006",16009,260,3706,1002,27,39,39,39,70,"53033028600"
33,"530330286003014",16010,260,3706,1002,27,39,39,39,22,"53033028600"
33,"530330286003013",16011,260,3706,1002,27,39,39,39,17,"53033028600"
33,"530330286003009",16012,260,3706,1002,27,39,39,39,17,"53033028600"
33,"530330286003015",16013,260,3706,1002,27,39,39,39,9,"53033028600"
33,"530330286003010",16014,260,3706,1002,27,39,39,39,22,"53033028600"
33,"530330286002005",16015,260,3706,1002,27,39,39,39,16,"53033028600"
33,"530330286006003",16016,260,3706,1002,27,39,39,39,23,"53033028600"
33,"530330258062013",16017,230,4110,1345,31,11,11,11,21,"53033025806"
33,"530330262001182",16018,234,4110,966,31,11,11,11,4,"53033026200"
33,"530330292061005",16019,274,3600,1020,18,8,8,8,24,"53033029206"
33,"530330292061006",16020,274,3600,1021,18,8,8,8,18,"53033029206"
33,"530330292061168",16021,274,3600,1022,18,8,8,8,3,"53033029206"
33,"530330292061031",16022,274,3600,1021,18,8,8,8,5,"53033029206"
